location_name,user_id,reviewer_name,rating,review_text,review_date,likes,reviewer_total_reviews,is_local_guide
Taman Langit Pangalengan (Sunrise Point & Camping Ground),106281511902553732338,Linda Pd,5,"Dingin saat pagi.. cukup terik saat siang.. indomie rebus 12 ribu saja.. ada ojek jika tak kuat jalan ke puncak bukit.. ada mushola, toilet.. tersedia camping beserta api unggunnya..",2023-07-31,0,17,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),117743786318750493230,Neptya Piranti,5,"Keren tempatnya perjalanan -+ 4 jam dari Bekasi,udaranya seger sejuk,gampang buat camping bawa baby,cuma untuk petugasnya sering² cek kondisi tenda dan kasurnya,karena kemarin pas camp disana hujan deras dan tenda bocor hampir 40% bagian bawah kasur basah kuyup. Dan malam hari terganggu dengan anjing yang memakan sisa² makanan dekat tenda,anak sy jadi takut ada anjing di area camp. Sama toilet yang kekurangan water heater menurut saya,dikarenakan suhu yg dingin air pun sgt dingin setidaknya ditempat seperti itu harus ada banyak water heaternya. Kebersihan toilet bawah dekat warung juga perlu perhatian lebih. Masalah kelistrikan sering konsleting perlu pembenahaan untuk saklar dan kabel²nya yang tidak rapih takut tersangkut pas jalan malam² Over all bagus tempatnya,karena mungkin masih baru masih perlu pengembangan dan pengelolaan yang baik.",2024-01-17,1,3,false
Taman Langit Pangalengan (Sunrise Point & Camping Ground),108733670518836163377,George Alvino Putra Saddam,5,"Lokasinya jika dari perkemahan situ cileunca adalah ke arah atas dengan jarak tempuh perjalanan sekitar 20 menit. Akses jalan sudah bagus, namun saat sudah dekat (dan naik) ke arah pintu masuk, hanya bs dilalui oleh 1 mobil (namun motor masih bisa), untungnya dibantu oleh penjaga untuk memastikan bahwa hanya 1 mobil yg melalui (agar tidak bentrok di akses jalan tsb), meskipun kecil, namun mini bus seperti elf tetap bisa melalui dengan baik. Harga ticket masuk 10rb saja, bahkan saat weekdays kami kesana dan rombongan, oleh petugas diberi diskon. Saat weekdays, pagi2 sekali jam 7, warung di dalam blm buka, tp klo weekend sepertinya sudah buka warung2 di dalam. Fasilitas lain pun ada toilet. Untuk pemandangan tak perlu ditanya, indah sekali. Kami datang mulai dari matahari baru terbit, sampai sudah terbit seluruhnya. Semakin atas, bagian puncak makin indah",2022-03-19,12,240,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),108053244982912970690,Awan Mendung,5,Jalan menuju lokasi cukup menantang. Fasilitas lengkap. Kid friendly. Ada ojek untuk yg tidak kuat jalan kaki. Staff nya ramah. Ada warung jadi tidak perlu bawa banyak ransum. Kamar mandi bersih ada musolah. Cocok untuk family dan office gathering.,2023-10-09,2,193,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),116528163154069190148,Mizter P,4,"Taman Langit, menurut saya ini destinasi dengan fasilitas yang lengkap. berikut beberapa review dari saya pribadi Jalan menuju lokasi, dari jalan utama adalah cor selebar 2 mobil itu juga pas banget, kemudian masuk lagi dengan jalan berbatu, butuh ekstra hati2 untuk pengguna motor, dan jalan ini hanya satu arah karena selebar satu mobil dan satu motor. Untuk jalan berbatunya hanya satu arah bergantian (nunggu antrian) dan sudah ada petugas yang mengatur naik dan turunnya kendara khusus roda 4, Roda 2 bisa kapan saja naik maupun turun, setiap tikungan dikasih rambu2 untuk membunyikan klakson. Parkir yang luas untuk mobil untuk pengguna mobil perlu ekstra tenaga untuk sampai kepuncaknya, tapi dari area parkir ada ojeg juga sehingga aman untuk lutut hehe.. Jangan lupa membeli tiket di loket Mushola yang bersih dengan banyak tempat wudhu. Toilet yang banyak, sehingga tidak perlu ngantri, ada beberapa area titik toilet yg berbeda tempat. Tempat makan yang tergolong murah, melihat kondisi ditempat tinggi, terdapat beberapa pilihan makan di area ini. untuk motor bisa langsung dikendarai kepuncak wisata, karena jalan untuk motor menuju puncak hanya kecil sehingga saat berpapasan sangat sulit untuk menepi butuh tenaga ekstra. kelokasi cocoknya pagi atau sing, karena kalo sore kadang kabut menutupi pemandangan yang membawa anak2 disarankan dengan pengawasan yang ektra, karena area bergelombang atau tidak rata",2023-10-15,6,727,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),112475776006390911970,Siti Nurhasanah SM,4,"Buat menghilangkan penatnya perkotaan, tempat ini bisa jadi referensi utk menghening... Udaranya sejuk banget, camp mode sunrise juga enak banget, mushola ada, pemandangannya indah banget walaupun kebun teh nya agak kering karna sedang musim kemarau... minusnya banyak anjing jadi kalau malam ngeri masuk tenda. Over all menyenangkan apalagi pergi dengan orang tersayang. Ahiwww 🤣",2023-10-05,1,44,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),114305304481139985586,Kincir Angin,5,"Pemandangan kebun teh dan pegunungan juga danau kecil. Cantik banget. Tersedia fasilitas toilet, tersedia makanan dan minuman ringan.",2025-07-08,0,123,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),108041371600717483138,yusuf alayyubi,4,"Lokasinya yang ada di area perkebunan teh jadi hawanya sejuk sekali, Spot untuk kemping lumayan banyak dan luas, Pemandangannya indah sekali apalagi ketika pagi atau sore hari, Kalau yang pakai motor bisa parkir sampe atas, tapi kalau pake mobil untuk keatas masih jalan lumayan jauh, Jalur kesinipun agak masih berbatu jadi harus hati hati, sayang juga toiletnya jauh. Trus kemarin kemping harganya naik dari 25.000 jadi 35.000 cuma di coret di tiket, Parkir motor 5000 karena menginap jadi 10.000, Sangat direkomendikan sebenarnya kesini pemandangan indah, fasilitas walau masih banyak kurang tapi banyak diperbaiki, Hanya aksesnya yang lumayan agak susah jalannya,",2022-07-05,75,375,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),117235722376295063471,Ranie Kirana,5,"Keren banget tempatnya berada di puncak bukit gitu, cuma jalan untuk menuju puncaknya masih bebatuan jadi harus hati-hati berkendaranya. Harga tiket masuk Rp. 15.000, dan untuk parkir motor Rp. 5.000. Next ini sih harus ngecam disini buat liat sunrise",2023-07-22,4,37,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),117789235517510917125,Satria Nur Rizki,5,"Tempat yang indah htm murah 10k , lokasi mushola berada di puncak atas pemandangan bagus jika sudah mau hujan dan mulai berkabut sebaiknya segera turun karena jalan menuju akses benar benar tertutup kabut. Tetapi pemandangan yang disajikan benar benar luar biasa, hanya saja akses menuju keatas dengan kendaraan mobil harus antri karena jalur yang sempit,serta banyak fasilitas tempat camping dan warung cukup memamadai",2022-10-24,2,22,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),100949556351117271097,Hasan Fadhly,5,"Cocok buat camping dg pemandangan yg apik, instagramable, dingin bisa sampe 10 derajat celcius kl jam 1-4Pagi, dr jam 4-6pagi skitar 14celcius, jd pastiin bawa jaket + sleeping bag kl gamau gemeteran kedinginan. W share pengalaman dan biaya2nya (update 28 jan 2022) 1. Parkir 5rb / motor/org (di lapangannya jd 10rb/Mtr) 2. Tiket utk msk berkemah (sewa lahan aja) harusnya 25rb/org di mainin pegawai tiket jd 35rb/org gatau apa alasannya krn w tiba disana udh malem jam 8 hr kamis 27 jan 2022. 3. Ada warung (nyediain makanan, kopi, mie dll) 4. Ada tempat penyewaan nesting, kompor, gas portabel, sleeping bag, matras, tenda , W saran kl tenda sewa dr luar aja (cuma 50-80rb an) krn disini 450rb utk sewa tenda) 5. Ada tempat cargernya , sewa 15rb utk perpanjangan kabel ke dlm tenda (roll kabel isi 4) panjang 5m lah. 6. Ada mushola 7. Ada kamar mandi/wc (infaq seikhlasnya/bs free jg)",2022-01-29,20,71,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),109596105408821574778,Khadijah,5,"Masya Allah bagus banget kesini walau ngga sempet liat sunrisenya tetep cantik tempatnya 🥹 next coba camping kali ya disini menunggu sunrise, tempatnya cukup nyaman tersedia colokan maupun toilet gitu dan tersedia penyewaan tenta juga disi, pokoknya cantik pemandangannya 🫶🏻🫶🏻",2023-08-23,0,286,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),101535549622790650926,nainul farchi,5,"Suasana yg bagus, bisa bernafas dgn segar alami, hanya perlu perbaikan jalan dan kebersihanya",2025-06-08,0,22,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),115527926386771187870,Niko,5,Taman langit Januari 2025. (Mahasiswa pencinta alam) Cocok untuk gerakan fisik karena dari parkiran jalan menanjak hingga ke puncak dengan pemandangan kebun teh dan sayuran. Tiket masuk dikenakan biaya 15 ribu/org belum termasuk parkir. Ada tenda dan villa yang bisa di sewa.,2025-01-26,1,63,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),116406856876308456451,Roman Caca,5,"Pemandangan udah gak diragukan lagi, Cuman untuk toilet bawah & atas berbeda bgt 160° , toilet dibawah air mati terus sedangkan toilet atas sangat amat bersih & nyaman",2025-04-07,0,2,false
Taman Langit Pangalengan (Sunrise Point & Camping Ground),116676630538493975740,Muhammad Makin Shalahuddin,2,"View bagus tapi yang aneh kok diizinkan sama pengelola orang-orang bawa peralatan musik, tengah malam berisik ganggu ketenangan orang lain bikin polusi suara, orang pergi camp itu buat nyari ketenangan bukan karaokean. Rasanya sudah menjadi bagian dari etika ketika ke campground jangan bawa alat musik!!, harusnya pergi ke konser aja/studio musik 1 lagi banyak lalat harusnya ada arahan dari pengelola terkait penanggulangan masalah lalat ini",2024-07-10,0,54,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),101513539783094933515,Nathalia Moniaga,3,"Untuk pemandangan, saya kasih score 10/10, pemandangannya memang seindah itu. Untuk area campingnya saya kasih score 5/10. Sebenarnya kalau lalat nya tidak sebanyak itu dan kebersihannya lebih diperhatikan, saya akan kasih score 8/10. Namun saat saya menginap, di pagi hingga siang hari, lalatnya sangat banyak dan sangat mengganggu. Plus ada beberapa ekor anjing dan kucing yang suka bolak balik di area camp, dan malamnya mereka membongkar sampah2 di depan kemah2 sehingga saat pagi hari kami bangun dengan pemandangan sampah berserakan. Masukan untuk management, sebaiknya dari managemen lebih memperhatikan pencegahannya, seperti dari tengah malam / subuh sudah membuang sampah2 didepan kemah. Dan dari sisi kebersihan di dalam kemah juga sebaiknya lebih ditingkatkan karena saya masih menemukan sisa2 kotoran dan barang dari tamu sebelumnya di sela2 kasur. Kompor yang disediakan juga masih kotor dan lengket2 sisa dari tamu sebelumnya. Area sekitarnya ada beberapa penjual makanan dengan harga2 yang murah dan rasa cukup OK. Untuk area toiletnya standart area percampingan, jumlahnya cukup banyak. Kebersihannya 6/10.",2024-12-29,1,9,false
Taman Langit Pangalengan (Sunrise Point & Camping Ground),108055051683594350172,Fikutoru Hayanto,5,"Tempatnya luas, bersih, pemandangannya bagus, kayu nya basah dan agak bunyi pas diinjak, cat nya juga sudah mulai pudar, jalan bawah tidak cocok untuk pejalan kaki.. tolong tambahkan jalur naik untuk pejalan kaki di bawah tangga kayu",2024-02-01,0,252,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),118256126521298612397,Kaori Chatto,5,"Buat kamu yang ga suka naik gunung tapi ingin merasakan suasana camping dikelilingi dengan panorama pegunungan dan hunting konten bagus, Taman Langit Pengalengan 360 yang terletak di ketinggian 1672 Mpdl merupakan tempat yang cocok untuk menghabiskan liburan bersama keluarga. Berlokasi di Kampung Puncak Mulya, Kelurahan Sukaluyu, Pengalengan - Jawa Barat. Sesuai dengan namanya Taman Langit Pengalengan 360, kamu akan disajikan pemandangan sekeliling di perbatasan Bandung Selatan, Garut selatan dan sebagian kota Bandung. Untuk masuk ke tempat wisata ini, kamu harus merogoh kocek untuk tiket masuk 10K, untuk camper 25K, motor 5K dan mobil 10K. Beberapa warung yang dikelola penduduk lokal menjajakan aneka mie instan, kopi teh, aneka gorengan dan aneka minuman instan (pop ice, beng beng choco, dll). Tapi hati-hati yah, tanyakan dahulu harganya. Karena harga di lokasi wisata seperti ini tidak lazim. Untuk 1 gorengan kamu bisa terpaksa untuk membayar 3K/gorengan. Untuk mie instan 10K. Untuk sislung, suhay dan sosis bakar harganya 10K. Pop ice 5K. Untuk camping, ada paket camping mulai dari 400K (untuk 4orang) sd 650K sudah disediakan peralatan dan fasilitas lengkap. Termasuk api unggun depan tenda. Jadi tidak bawa peralatan camping berat. Selebihnya, pemandangan yang diberikan cukup menghibur hati. Atmosphere yang cukup nyaman saat berada disini, membuat kamu ingin berlama-lama menikmati pemandangan indah. Cocok buat sedang kasmaran. Buat yang suka motoran alias bike touring juga cocok karena mereka menyediakan lintasan motor melalui jembatan kayu sehingga menciptakan nuansa yang unik. Parkiran motor juga tersedia di atas dekat dengan pintu masuk taman langgit. Walaupu parkiran motor ada di areal parkiran mobil di bawah, namun kalau kamu malas berjalan menanjak, pakai motor saja. Benar-benar dimanjakan sekali. Satu hal yang agak mengganggu di tempat ini. Lalatnya bukan main banyak sekali dan cukup mengganggu saat menikmati hidangan jadi sibuk menghalau lalat. Kurang paham kenapa banyak sekali lalat, apakah kurangnya kebersihan tempat ini atau bekas jin buang anak (just kidding). Namun saya rasa ini perlu perhatian pengelola karena banyaknya lalat yg tidak wajar. #backpacker #backpackerjakarta #travelling #solotraveler #tamanlangit #pengalengan #camping #instafoto #instaphotography #instaphoto #jalanjalan #kelilingindonesia #bahagiasederhana #positivevibes #positiveenergy @backpackerjakarta",2021-10-03,40,188,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),111237962716452861757,Winanda 'Imran,5,"Destinasi wisata di Jawa Barat yang wajib di kunjungi. Pemandangannya sangat apik ✨✨ Saran, sebaiknya kesini mendekati waktu terbit matahari. Ada musholah untuk sholat subuh juga, tapi tempatnya tidak terlalu luas. Jalan keatas lumayan jauh karena harus berjalan kaki melewati jembatan dan harus berhati-hati karena lumayan licin 👌 Tapi saat sampai di spot untuk melihat sunrise, lelahnya naik keatas tidak terasa karena viewnya yang bagus",2024-12-10,0,103,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),104935060853396469394,pipiet harumsyah,5,"Awalnya agak ragu ketika ditawarkan main ke tempat ini karena hari sudah sore. Tapi akhirnya mau juga. Daaaaannn yang terjadi adalah luar biasa view nya saat sunset!!! Sampai betah meskipun dingin dan hari mulai gelap. Bintang2 bertabur begitu cantik. Duhhh, langsung ga bisa lupa dengan keindahan ini. Andai saja bawa baju ganti dan waktu luang, pasti nge-camp!! Semoga bisa balik lagi suatu saat nanti dan nginep disini..♥️♥️♥️",2022-07-24,4,304,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),101259812153346008928,Niko aja,4,"Sun rise point, top view point : dari sini kita bisa lihat sun rise kalo ga kabut, gunung tangkubanprau,manglayang, tilu, wayang, windu dan puncak lain yang ga apal namanya. Tersedia villa, moshola, toilet, air bersih, listrik, warung makan. Kalo mau camping sebaiknya pesan tempat dulu, karena sering penuh. Jam 2an biasanya sudah mulai berkabut. 👍",2022-06-25,3,707,true
Taman Langit Pangalengan (Sunrise Point & Camping Ground),105597035960007376572,JARDIK OFFICIAL,4,"Pengalaman datang ke Taman langit di Hari Senin (19/2) Pemandangan nya bagus banget,banyak spot foto yang paling recommended dan juga banyak tempat istirahat bisa jajan pula. Tetapi untuk perawatan nya ditingkatkan kembali, untuk tangga nya lebih dirawat lagi supaya makin kece 😊",2024-02-19,0,2,false
Taman Langit Pangalengan (Sunrise Point & Camping Ground),105974917596044184228,Seserahan Pengantin Que,5,"Tempat wisata alam yang indah dan mempesona dengan hamparan perkebunan teh yang sejuk serta pemandangan alamnya sangat sempurna, jadi bagi kalian yang sedang berada di wilayah bandung bagian selatan jangan lupa berkunjung ke taman langit pangalengan Lokasinya agak sedikit masuk kedalam area perkebunan teh dengan jalan satu arah yang bergantian dan tidak usah khawatir karena di pandu oleh para petugas disana, untuk menuju lokasi kalian bisa menggunakan google maps karena telah terdapat titik lokasi yang tepat dan di pinggir jalan pun ada beberapa plang iklan yang menunjukan arah ke wisata taman langit pangalengan ini Untuk tiket masuk ketika saya mengunjungi tempat ini sebesar 5 ribu rupiah jika berkunjung saja, jika camping permalamnya 35 ribu rupiah perorang, sedangkan tenda bisa bawa sendiri ataupun di taman langit juga menyediakan fasilitas camping yang sangat lengkap jika kita tidak membawa peralatan berkemah, harga setiap penyewaan perlengkapan berkemah ini bervariasi kita tinggal memilih menu paket yang tertera di brosur penyewaan alat alat berkemah yang ada di pos pembelian tiket Selain fasilitas berkemah di area taman langit ini banyak spot foto yang menarik, dan yang terkenal adalah spot foto 360 derajat yang ada di dek, ada juga jalan jembatan yang indah dengan pemandangan alam disekitarnya yang sangat indah untuk diabadikan, terdapat juga fasilitas toilet disetiap sudut area perkemahan, dan terdapat mushola serta warung warung yang menyediakan berbagai macam makanan ringan dan menu masakan yang sesuai dengan selera kita tapi jangan khawatir harga yang ditawarkan sangat terjangkau. Satu saja kekurangan tempat ini yang sangat melekat bagi para pengunjung wisata taman langit yaitu lalat yang tidak bisa dihindari, dikarenakan daerah ini merupakan daerah perkebunan. Mudah mudahan ada solusi kedepannya Overall untuk kedepannya semoga taman langit lebih baik lagi dalam penataan dan perawatan tempat sehingga selalu menjadi destinasi wisata yang bagus sepanjang musim liburan ataupun weekend",2024-01-02,5,175,true
