location_name,user_id,reviewer_name,rating,review_text,review_date,likes,reviewer_total_reviews,is_local_guide,source_file
Taman Langit Pangalengan (Sunrise Point & Camping Ground),106969056292820159450,Wahyu Pan,5,"View 360⁰ cakep banget & dingin. Ada Mushola, toilet banyak. Dr parkiran kendaraan ke area camping bs jalan via jembatan kayu atau naik ojek 15rb. Yang mau glamping tinggal bawa badan saja disini tersedia banyak tenda. Yg mau bawa tenda sendiri jg oke. Harga makanan jg murah. Minus : ada lalat & tidak ada kran air dekat tenda (yg bawa tenda sendiri). Overall tempat camping ini recommended bgt. Pas kebetulan dpt view pagi hari yg cerah & hamparan awan putih berjalan dibawah, seperti cerita negeri diatas langit, kereeen....",2024-10-01,0,16,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),107372502041109821123,Muhamad Ardani,4,"Jalan masuknya pakai bebatuan yang ukurannya besar-besar, cukup merepotkan untuk pengendara. Harga tiket standar, bisa untuk camp juga. Ada toilet, tempat wudhu, masjid, dan warung. Waktu berkunjung terbaik adalah di musim panas, jika hari mendung, kabut akan jadi tebal dan view nya tertutup kabut. Cocok untuk liburan bareng keluarga.",2024-03-31,6,145,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),102749771038328629121,Yuli Chairullia,5,MasyaAllah... Tempat ini bagusssssss bgt .. Pemandangan kereenn.. Vieww ok.. Udara sejuk.. Smpe kedinginan... Jajanan lumayan.. Hrg murah.. Oiaa ad tenda juga dsana.. Hrg muraahh Tuk jalanan menuju ke atas lewat kebun teh mmg berbatu.. Tp sbntr aja.. Tuk lewat mobil.. Cm ckup 1 arah jadi gntian masuk Kbtulan saya ksana motoran dr bkasi... Brgkat jam 22 sabtu mlm.. Trus PP.. Jadi lgsg caww Overaalll semua kethjeeehhh... Sukaaaaa bgtt..,2024-08-04,0,6,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),116076697767544908421,Irfan Firmansyah,4,"Tempat favorit di daerah Pangalengan untuk lihat Sunrise dan nge camp ceria, awalan kesini karena penasaran liat di medsos. Jalannya cukup ikuti maps sampai masuk ke daerah perkebunan Cukul, nanti ada tanda di samping jalan utama lalu kita masuk jalan lebih kecil sampai ke parkiran. Sebelum masuk parkiran usahakan kondisi kendaraan prima karena jalannya cukup rusak dan berbatu, kalau malam mungkin akan minim sekali penerangan. Lokasi parkiran cukup luas, bisa menampung sekitar belasan kendaraan roda 4 dan puluhan roda 2, di sekitar parkiran banyak warung yang menjual makanan. Nantinya diparkiran sampai ke lokasi basecamp dan camping ground kita akan menaiki tangga yang tersusun rapih, siapkan fisik dan stamina karena lumayan jauh lokasinya. Bagi yang akan camp disarankan memakai jaket yang proper karena pasti dingin. Lokasi camping ground cukup luas, banyak warung juga tidak jauh lokasinya disekiar tempat orang mendirikan tenda, jadi jangan khawatir urusan perut. Yang perlu diperhatikan adalah sarana air bersih terutama untuk buang air kecil dan besar, waktu saya kesana airnya sedang mati sehingga lokasi WC menjadi kotor dan bau. Kemudian kurangnya lokasi tempat sampah sehingga masih banyak ditemukan sampah berserakan dimana mana. Kita bisa memilih bawa tenda sendiri atau camping ""mewah"" disesuikan dengan budget dan jenis yang sudah disediakan oleh pengelola. Salah satu lokasi bagus untuk lihat Pangalengan dengan view 360 derajat!",2023-06-21,4,190,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),115592156084269693197,Aldrich Edgar,4,"23 Mei 2021 Taman langit 360 pangalengan. Perjalanan memakan waktu sekitar 2 jam dari tempat kami. Masuk melalui jalanan aspal dilanjut jalan berbatu yang panjangnya 800m. Tempat parkir cukup luas, untuk yang bawa motor bisa bawa motornya untuk parkir di atas. Yang bawa mobil bisa berjalan kaki..tiket masuknya terjangkau Rp 10000/orang. Parkir motor Rp 5000/motor, parkir mobil Rp 10000, camping Rp 25000. Tempatnya indah terutama kalau datang dipagi hari saat matahari terbit. Pukul 14.00 disini sudah turun kabut. Terdapat toilet, mushola, kantin, area camping, dan spot foto. Harga makanan disini terjangkau..toiletnya cukup bersih. Tempat ini cukup indah..sayangnya kebersihan masih belum terjaga. Banyak sampah berserakan, dan banyak lalat di depan mushola. Menurut saya tempat ini tidak cocok untuk lansia karena jalanannya menanjak. Tidak cocok untuk membawa kursi roda kesini. Untuk prokesnya sendiri masih kurang. Jadi para pengunjung harus sadar prokes masing2. ( Untuk yang kehabisan bensin..sebelum masuk ke taman langit, ada warung disebelah kanan yang menjual bensin literan pakai botol jamu. Harganya Rp 10000/ltr.) Have a good day guyz.",2021-05-23,47,40,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),113331851688423698996,Bee_ky27 Bee,5,Tempat bagus banget yaa Baru kemaren minggu kesana balik senen tapi sayang cuaca lagi yg menentukan .semua bagus viewnya Bisa liat Sunries dan Sunset satu titik bisa liat view 360° bila cuaca cerah daj tidak ada kabut. Disini disediakan ngecamp Ada bermacam tenda dan boleh bawa tenda sendiri... Harga tenda dr mulai 450 yg biasa beralasan matras tipis 550 medium beralasan matras agak tebal 700 VIP CUMA 13 Tenda saja terbatas Fasilitas: -Ada lampu dan colokkan listrik -Ada matras buaa yg tebal dan slipingbet 4orang dan ini tenda bisa 5 0rang 6 klo badan kecil2😂.idealnya 4 orang View bisa liat Sunset klo tidak kabut -ada Toilet sendiri silahkan bila mau mandi air es klo kuat😂... Harus booking jauh2 hari klo mau vip Kecuali masuk hari minggu atau senen pasti sepi. Harga parkir mobil dan motor bagi yg mau nginap Rp 20K Rp 10k Klo bawa mobil parkir dibawah Klo banyak bawa barang silahkan naik ojek harga seihklasnya yang pantas yaa ngasihnya🙏. Klo motor bisa langsung parkir diatas Jalan menuju ketaman cukup baik yaa bila dr bandung sampai kelokasi. Kecuali bila masuk kelokasi jalan berbatuan dan tanah 1jalur saja.... Pokoknya tidak kecewa bila kesini cuaca cerah tidak berkabut.. Foto yg saya shere Tenda VIP,2025-05-12,0,300,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),115365995573820327887,adhe 74,4,"Keren sih tempatnya.. Datang jam 8 malam dr jaktim ke lokasi. Yg ga bawa alat ngecamp.. Tinggal sewa.. Jgn lupa bawa alat dapur serba listrik plus stop kontak yg byk lubang.. Karna bisa sewa listrik ke tenda tanpa batasan pemakaian. Beruntung suasana malam dan besoknya cerah, tanpa hujan dan kabut tebal. Ada anjing jg yg berkeliaran..jgn taruh makan di luar tenda. . Dan mushola sempit.. Sholat antri. Toilet okelah.. Banyak. Tolong pengelola jalannya di perbaiki pas nanjak lokasi...full bebatuan.. Dan mobil juga harus gantian jika papasan di jalan.",2023-06-05,0,33,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),106035356664086248845,Gnesia Mustofa,5,"Ini tempat wisata yang bagus banget!! Rekomen ambil yang paket medium private buat yang pemula. Tips dari saya. 1.Walau tempatnya dingin, tetep bawa kipas mini krn pas siang panas banget dalam tendanya. Pengap bgt padahal pengen istirahat bobo dulu abis dari perjalanan. 2. Bawa bantal krn gaada bantal. Atau bisa jg bantalan pake baju. Krn saya bantalan pake jaket yang ga kepake 😄 tp bawa buat guling jg gpp 😃 3. Bawa gelas yang ada tutupnya, wadah yang ada tutupnya. Krn banyak sekali lalat pas siang hari. Jumlahnya sampe ratusan 😫 4. Bawa jaket dobel buat yang ga kuat dingin. Krn malem sangat berangin kencang. 5. Bawa ceret buat masak air. Air tanah disana jernih banget gaes. Buat masak aman. Sama sekali gaada endapan. Beda bgt sama di kota 😃 6. Harga makanan, minuman, lauk, snack dll cukup terjangkau bahkan murah. Jd ga masalah kalo lupa bawa mkanan lebih. 7. Harga ojek buat naik cuma 15rb kalo ga bawa barang banyak. Tp mending jalan sih biar dpt sensasinya. 8. Toilet disana super bersiihh!! Padahal dari luar keliatan biasa aja. 9. Tetep jaga lingkungan disitu ya gaes. Jgn buang sampah sembarangan. Jangan jorok jg. Krn lokasinya nyaman dan bersih bgt.",2023-01-13,0,13,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),108107529834075024275,Muhammad Fachry (FachryMyID),5,"Objek wisata alam yang cukup nyaman di kawasan Bandung selatan, tepatnya di wilayah Cukul. Tiket masuk per-orang Rp10.000 dan motor Rp.5000. Panorama disini sangat indah dan dikelilingi kebun teh yang membentang luas sejauh mata memandang. Diatas kebun teh terdapat jalur untuk pejalan kaki menuju puncak tempat kemping. Fasilitas disini tersedia cukup lengkap, seperti toilet umum, kantin, pondokan, dan akses kesehatan. Dari area parkir motor ke atas cukup dekat. Di bagian atas sekitar tempat kemping ada juga beberapa spot untuk melihat pemandangan Pangalengan 360°. Area parkir luas dan akses menuju kesini jalannya masih berbatu dan tanah liat, licin setelah hujan.",2022-04-02,43,896,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),103492444390216278409,wins,5,"360 pangalengan, dingin, sejuk, bagus bgt viewnya. Dr dipatiukur jam set6an nyampe sana jam 8 kurang. Tiket 10k/org dan 10rb mobil. Makanannya juga murah2. Makan di warung yg dibelakang kang cilor. Parkiran luas. Medan untuk nanjak pake mobil ke parkiran banyak batu2 dan cukup 1 mobil aja jadi harus ganti2an yg naik/turun",2022-07-27,4,132,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),118423540687573877983,Sun Sun,4,Pemandangan nya sudah pasti MasyaAllah bagus... Fasilitas lain nya bagus.... Saran saja sepertinya perlu keran air di beberapa sudut supaya disaat pengunjung ingin cuci tangan atau merebus air bisa lebih cepat tanpa bolak balik ke toilet,2024-01-04,1,6,False,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),101979775470154240943,Yulyana Tika,5,"Harga tiket masuk nya murah, view nya bagus banget, masih sepi jadi betah lama"", leluasa jg buat foto"", sedikit jalan bebatuan, enaknya pake motor sii, kalo mobil jalannya lumayan yaa..",2023-06-11,1,11,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),103258257728046953073,Clusternavarahoshi Harapanindah,5,"Tempatnya dingin banget dan suasannya enak banget, next mau nginep lagi disini",2025-09-05,0,12,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),111999143917600279128,Maulana Ma' Arief,5,"View nya the best. Fasilitas toilet bersih, banyak. Penyewaan alat camping lengkap. Minusnya memang banyak lalat. Malam lalat sudah tidak ada. Track ke parkiran berbatu tp masih aman untuk city car. Camping ground untuk yang bawa tenda sendiri pun cukup banyak.",2023-02-14,0,98,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),100355452139633258147,Nerizal Rasyid,5,"Kami sengaja datang menjelang terbit nya matahari Demi untuk melihat keindahan nya saat terbit walau kabut turun lebih sering & lebih tebal. Pemandangan nya sangat indah & saat libur weekend nya banyak sekali yg camping. Sarana & pra sarana sedang terus di maksimalkan oleh pengelola, & semoga bs lbh banyak di sediakan toilet umum untuk pengunjung. Jgn sampai mengantri lama di saat pengunjung nya sedang ramai sampai berebutan toilet",2022-10-02,3,22,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),107383691110468665006,Cindona Najma,5,"Kalo bawa motor bisa parkir smpe naik k atas lewat bawah jembatan langit. Kesini pas lagi mendung jd kurg keren hasil fotonya ehehe. Pengalaman berkesan bgt,pas mw pulg motor gw error,mesinny mati. Akhirnya dibantu abang2 turun cari bengkel yg bner2 jauh (sampe harus balik ngelewatin cukul) n ternyata bensinnya habis,ga sadar uda habis krn indikator bensin uda error😭",2022-12-11,1,45,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),113667186189883609586,Frinda Jeane,4,"Tempat camping yg indah pemandangan 360° + bisa camping disisi manapun.. yg rekomendasi sih di bawahnya privat camping sebelah teras balkon kaca. Suasana pagi, sore, mlm cukup indah.. Ada mushola kecil, tpi kayaknya lgi dibangun yg lbh besar deh. Dari parkiran mobil cukup jauh, jalan kaki 400m tapi ada ojeg juga yg siap bantu cukup bayar 15k sudah diantar ke tempat camping. HTM camping 35k bwa tenda sendiri, HTM kunjungan 10-15k. Ada sewa tenda & villa juga 450-700k. Toilet banyak sih ada 3 posisi, tapi pas jam 4 subuh air gadaa jadi rada kelabakan buat yg mau sholat / buang air. Tolong digercepin lagi fasilitas airnya.. Suhu 14° - 19°, jadi kudu bawa baju hangat ya .",2023-06-26,3,219,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),116672394316267874836,Agus Suwardi,5,"Tempat dan pemandangannya sangat bagus, walau jalan yang ditempuh agak berat, saran kedepannya jalan buat kendaraan dibuat bagus tidak terjal..terima kasih..",2023-12-24,1,66,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),116356607084010845849,HIKMAH EFENDY,4,"Maa syaa Allah... keren bgt sih tmpt nya, bagus pemandangannya, sy sewa tenda VIP tp utk fasilitas cooking set blm tmsk ya jd hrs bawa sndri, kamar mandi pribadi tp klo bawa org tua sptnya agak susah buat turun naik tangga apalagi kmrnnpas sy kesana dlm keadaan hujan trs, krn sy bawa keluarga adik & kakak sy jdnya mandi & cuci piring dikamar mandi kakak atau adik krn dkt tenda yg disewa 8, 9 & 13 Sejauh ini utk tmpt & pemandangan ok bgt, seharusnya yg dibuat VIP yg menghadap sunrise tp overall ok sih",2024-02-17,0,265,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),114971131753966063847,Thewee Lestari,4,"Selain dr byk lalat sama toilet ny agak jauh, selebihnya okee... pagi sore mlm dingin ny bbbrrrrrr.. siang panas tp msh seger.... parkir mobil d bawah,k atas ny naikin tangga.yg ga kuat ada ojeg standby dsitu,cm 15k..tp kl yg bawa motor bisa smpe parkir atas kl camping disitu.mknn hrg standar...",2024-07-07,0,45,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),100382871016311626873,Aldi,5,"Terbaik emang, view jalannya dapet tempatnya juga dapet, berangkat sampai pulang full kabut. Ngecamp kena 35k/kepala, banyak colokan juga samping tenda jadi gak perlu khawatir baterai lowbat, musola karpetnya bau apek karena kena embun terus jadinya lembab, warung juga banyak. Brutal banget dinginnya lebih dingin dari G. Gede Pangrango, saya saranin sih bawa sleepingbag sama tenda double layer sekalian fly sheet sih dinginnya udah kek Thomas Shelby 🥶",2022-11-02,4,10,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),109058053211773346282,Rhere Retno,5,"Masya allah Indah bgt pemandangan nya apalagi kalo lagi ga ada kabut,, Recomended bgt buat yg mau ng camp,, ada yg privat ada juga yg biasa dan villa juga ada jd bisa untuk rombongan.. Perlu d noted untuk akses menuju ke tempat camp nya dr parkiran nya cukup lumayan jauh.. Kalo lg ga hujan dan mau menikmati pemandangan bisa lewat jembatan,, tp kalau hujan disaran kan naik ojek yg udah tersedia,, ongkos nya se ikhlasnya tp biasanya kasih 15 ribu.. Untuk hari biasa warung hanya buka sampai jam 4 jd perlu prepare kebutuhan yg perlu dibeli.. Kamar mandi, cukup bersih ada kamar mandi bersama cukup banyak jd ga perlu ngantri.. Recomended buat yg suka camping.. Let's go cobain...",2024-01-15,2,39,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),104305375537051344930,Rostiana Br Karo,4,"Salah satu tempat yang ka ros rekomendasikan karena ka ros suka dengan alam😁 1. Udara terasa sangat sejuk 2. Banyak pilihan untuk stay, tipe villa, mau camping sndiri juga bs tinggal bawa tenda, ataupun sewa juga bisa 3. Tempat makan juga ada 4. Toilet sbnrnya lumayan bersih tetapi bisa ditingkatkan kembali 5. Petugas ramah dan gercep 6. Paling penting tiap sudut cocok untuk foto 7. Harga masih kantongnable 8. Pemandangan buagus",2023-12-27,1,16,True,dataset_cleaned_kabbandung.csv
Taman Langit Pangalengan (Sunrise Point & Camping Ground),103338374133440305248,Dian Te eL,5,"Nginap di Sunrise cabin privat, tenda besar kapasitas 4 orang. Dapat sunraise nya dan landscape alamnya yang cantik. Ada private kamar mandi dilengkapi air hangat",2025-01-29,0,11,True,dataset_cleaned_kabbandung.csv
