location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available
LOC-129,Curug Dago,Wisata Alam,"['Alam', 'Spot Foto', 'Edukasi', 'Kuliner', 'Santai/Healing']",0.8823529411764706,51.0,Sangat Positif,-6.8654924,107.6181817,15000,15000,07:00,17:00,120,Curug Dago adalah air terjun setinggi 12 meter dari aliran Sungai Cikapundung di kawasan Tahura Djuanda yang menyimpan dua prasasti bersejarah peninggalan Raja Thailand abad ke-19.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.509803921568627,46.0,1.0,Alam,Alam;Santai/Healing;Spot Foto,Sejarah;Outdoor,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Sejarah: description keyword: bersejarah, prasasti (+1.5) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 11.15, ""Belanja"": -2.0, ""Edukasi"": 0.25, ""Kuliner"": -1.25, ""Outdoor"": 7.15, ""Santai/Healing"": 3.55, ""Sejarah"": 1.5, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.8823529411764706,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-130,Fairy Garden by The Lodge,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner']",0.7133891213389121,478.0,Sangat Positif,-6.8233175,107.6886132,25000,25000,08:00,18:00,180,"Fairy Garden by The Lodge adalah taman bermain bertema negeri dongeng di Lembang yang memadukan wahana edukatif anak, pertunjukan peri, dan spot foto ikonik di tengah hutan pinus.",Per Orang,Taman rekreasi tematik,"Keluarga, Anak-anak, Wahana, Seru",09:00,17:00,08:00,20:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.2887029288702925,379.0,38.0,Keluarga,Keluarga;Alam;Spot Foto,Ramah Anak;Santai/Healing;Outdoor,Belanja,1.0,False,,"Keluarga: category=Rekreasi Keluarga (+4.5) | tags keyword: keluarga, anak, anak-anak, wahana (+4.2) | description keyword: anak, wahana (+1.5) || Alam: description keyword: hutan (+0.75) | old multi_labels=Alam (+1) | family attraction with explicit nature evidence (+2) || Spot Foto: description keyword: foto, spot foto, ikonik (+2.25) | old multi_labels=Spot Foto (+1) || Ramah Anak: category=Rekreasi Keluarga (+2.5) | tags keyword: anak, anak-anak (+2.1) | description keyword: anak, taman bermain (+1.5) || Santai/Healing: subcategory keyword: taman (+1.2) | description keyword: taman (+0.75) || Outdoor: subcategory keyword: taman (+1.2) | description keyword: taman, hutan (+1.5)","{""Alam"": 3.75, ""Belanja"": -2.0, ""Edukasi"": 0.75, ""Keluarga"": 10.2, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 2.7, ""Ramah Anak"": 7.1, ""Santai/Healing"": 1.95, ""Spot Foto"": 3.25}",auto_rule_v1,auto_approved,,,,,0.7133891213389121,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-131,Cikole Jayagiri Resort,Penginapan Wisata,"['Alam', 'Ramah Anak', 'Wahana Ekstrem']",1.0,4.0,Sangat Positif,-6.7823255,107.650253,15000,25000,08:00,17:00,90,"Cikole Jayagiri Resort adalah resor wisata alam di hutan pinus Lembang yang menawarkan penginapan kabin kayu, area camping, interaksi dengan rusa, serta beragam wahana outbound.",Per Orang,Resort wisata,"Wisata, Umum, Menarik",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,5.0,4.0,0.0,Alam,Alam,Petualangan;Santai/Healing;Keluarga,Belanja;Kuliner,0.514,True,confidence < 0.65,"Alam: description keyword: alam, hutan, camping (+2.25) | old multi_labels=Alam (+1) | lodging attraction with explicit nature evidence (+1.5) || Petualangan: description keyword: outbound, camping (+1.5) | old multi_labels=Wahana Ekstrem (+1) || Santai/Healing: category=Penginapan Wisata (+2.5) || Keluarga: category=Penginapan Wisata (+1) | description keyword: wahana (+0.75)","{""Alam"": 4.75, ""Belanja"": -2.0, ""Keluarga"": 1.75, ""Kuliner"": -1.5, ""Outdoor"": 2.25, ""Petualangan"": 2.5, ""Ramah Anak"": 0.25, ""Santai/Healing"": 2.5}",auto_rule_v1,needs_review,,,,,1.0,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-132,Bird & Bromelia Pavilion,Wisata Satwa,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",-0.3076923076923077,26.0,Negatif,-6.8408955,107.6376637,35000,50000,09:00,17:00,90,Bird & Bromelia Pavilion di Pramestha Resort Town Lembang adalah taman burung edukatif yang memelihara sekitar 600 ekor burung dari berbagai spesies serta koleksi tanaman bromelia hias.,Per Orang,Taman burung,"Wisata, Umum, Menarik",09:00,17:00,09:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,2.4615384615384617,8.0,16.0,Ramah Anak,Ramah Anak;Edukasi;Keluarga,Santai/Healing;Outdoor,Belanja,0.496,True,confidence < 0.65; Ramah Anak lacks explicit evidence,Ramah Anak: category=Wisata Satwa (+3) | old multi_labels=Ramah Anak (+1) || Edukasi: category=Wisata Satwa (+3) | description keyword: edukatif (+0.75) || Keluarga: category=Wisata Satwa (+3.5) || Santai/Healing: subcategory keyword: taman (+1.2) | description keyword: taman (+0.75) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Satwa (+1.5) | subcategory keyword: taman (+1.2) | description keyword: taman (+0.75),"{""Alam"": 0.25, ""Belanja"": -2.0, ""Edukasi"": 3.75, ""Keluarga"": 3.5, ""Kuliner"": -1.25, ""Outdoor"": 3.45, ""Ramah Anak"": 4.0, ""Santai/Healing"": 2.95, ""Spot Foto"": 0.25}",auto_rule_v1,needs_review,,,,,-0.3076923076923077,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-133,Punclut Bandung (Puncak Ciumbuleuit),Wisata Alam,['Umum'],0.0,0.0,,-6.8552,107.6116,0,0,08:00,00:00,120,Punclut (Puncak Ciumbuleuit) adalah kawasan wisata kuliner dan panorama di dataran tinggi Bandung yang menyajikan pemandangan city light malam hari dan spot foto instagramable perbukitan.,Gratis,Kawasan panorama,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,00:00,08:00,00:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Gratis;Malam,Belanja;Indoor;Religi,0.921,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: panorama (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | subcategory keyword: panorama (+1.2) | tags keyword: pemandangan (+1.05) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: pemandangan (+0.75) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1) || Gratis: price_type/price_max indicates free (+3) || Malam: description keyword: malam (+0.75) | opening hours support night visit (+1.5)","{""Alam"": 8.8, ""Belanja"": -2.0, ""Gratis"": 3.0, ""Kuliner"": -0.75, ""Malam"": 2.25, ""Outdoor"": 4.6, ""Santai/Healing"": 3.3, ""Spot Foto"": 6.75}",auto_rule_v1,auto_approved,,,,,0.0,unavailable,,False
LOC-134,Bukit Bintang Bandung (Patahan Lembang),Wisata Alam,['Umum'],0.0,0.0,,-6.8219342,107.6623629,15000,25000,06:00,17:00,120,"Bukit Bintang Bandung di kawasan Cimenyan menawarkan panorama hutan pinus, jalur hiking menuju Patahan Lembang, serta pesona city light gemerlap Kota Bandung dari ketinggian 1.442 mdpl.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Alam,Alam;Spot Foto;Outdoor,Santai/Healing;Malam,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: panorama, bukit (+1.5) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Malam: opening hours support night visit (+1.5)","{""Alam"": 10.15, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Malam"": 1.5, ""Outdoor"": 6.55, ""Petualangan"": 0.75, ""Santai/Healing"": 2.55, ""Spot Foto"": 4.65}",auto_rule_v1,auto_approved,,,,,0.0,unavailable,,False
LOC-135,Taman Main Mili-Mili & Hutan Mycelia,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Spot Foto', 'Edukasi', 'Santai/Healing', 'Wahana Ekstrem']",0.7647058823529411,17.0,Sangat Positif,-6.7854682,107.6516053,50000,50000,18:00,22:00,180,"Taman Main Mili-Mili & Hutan Mycelia adalah wahana wisata malam interaktif di Grafika Cikole yang mengangkat tema peradaban jamur dengan instalasi cahaya, video mapping, dan treasure hunt di hutan pinus.",Per Orang,Taman rekreasi tematik,"Keluarga, Anak-anak, Wahana, Seru",18:00,22:00,18:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.411764705882353,15.0,2.0,Keluarga,Keluarga;Alam;Santai/Healing,Ramah Anak;Edukasi;Outdoor,Belanja;Kuliner,1.0,False,,"Keluarga: category=Rekreasi Keluarga (+4.5) | tags keyword: keluarga, anak, anak-anak, wahana (+4.2) | description keyword: wahana (+0.75) || Alam: description keyword: hutan (+0.75) | name keyword: hutan (+0.6) | old multi_labels=Alam (+1) || Santai/Healing: subcategory keyword: taman (+1.2) | description keyword: taman (+0.75) | name keyword: taman (+0.6) || Ramah Anak: category=Rekreasi Keluarga (+2.5) | tags keyword: anak, anak-anak (+2.1) | old multi_labels=Ramah Anak (+1) || Edukasi: description keyword: interaktif (+0.75) | old multi_labels=Edukasi (+1) || Outdoor: subcategory keyword: taman (+1.2) | description keyword: taman, hutan (+1.5) | name keyword: taman, hutan (+1.2)","{""Alam"": 4.35, ""Belanja"": -2.0, ""Edukasi"": 1.75, ""Keluarga"": 9.45, ""Kuliner"": -1.5, ""Malam"": 2.25, ""Outdoor"": 3.9, ""Petualangan"": 0.25, ""Ramah Anak"": 5.6, ""Santai/Healing"": 3.55, ""Spot Foto"": 0.25}",auto_rule_v1,auto_approved,,,,,0.7647058823529411,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-136,Tepi Danau,Wisata Alam,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.7224409448818898,508.0,Sangat Positif,-6.8594685,107.4625265,20000,30000,06:00,18:00,120,"Danau buatan estetik bekas galian pasir di Kota Baru Parahyangan Padalarang yang menawarkan rekreasi perahu air, mini zoo, dan bersantai kuliner.",Per Orang,Tepi danau,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,18:00,06:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.289370078740157,413.0,46.0,Alam,Alam;Santai/Healing;Outdoor,Spot Foto,Belanja;Indoor;Religi,0.958,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: danau (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: danau (+1.2) | tags keyword: outdoor, alam (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 9.65, ""Belanja"": -2.0, ""Kuliner"": 0.25, ""Outdoor"": 7.15, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,0.7224409448818898,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-137,Rumah Belanda,Tempat Budaya,['Umum'],0.0,0.0,,-6.780124,107.7075748,25000,50000,08:00,17:00,90,"Rumah Belanda Lembang adalah destinasi wisata tematik bertema Negeri Kincir Angin di Maribaya yang menawarkan spot foto arsitektur Belanda, sewa kostum tradisional, dan kuliner khas Eropa.",Per Orang,Rumah tematik budaya,"Wisata, Umum, Menarik",10:00,17:00,10:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Budaya,Budaya,Spot Foto;Edukasi,Alam;Belanja,0.893,False,,"Budaya: category=Tempat Budaya (+4.5) | subcategory keyword: budaya (+1.2) | description keyword: tradisional (+0.75) || Spot Foto: category=Tempat Budaya (+1) | description keyword: foto, spot foto (+1.5) || Edukasi: category=Tempat Budaya (+2)","{""Alam"": -2.5, ""Belanja"": -2.0, ""Budaya"": 6.45, ""Edukasi"": 2.0, ""Kuliner"": -0.75, ""Spot Foto"": 2.5}",auto_rule_v1,auto_approved,,,,,0.0,unavailable,,False
LOC-138,Kebun Teh Sukawana,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8690476190476191,252.0,Sangat Positif,-6.89556,107.58361,10000,10000,00:00,23:59,120,Perkebunan teh peninggalan kolonial di Parongpong Bandung Barat yang menawarkan panorama asri Gunung Burangrang dan sensasi tea walk menyegarkan.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.5,231.0,12.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: panorama (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.9, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 7.15, ""Santai/Healing"": 3.55, ""Sejarah"": 0.75, ""Spot Foto"": 4.3}",auto_rule_v1,auto_approved,,,,,0.8690476190476191,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-139,Kawah Rengganis Ciwidey,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Wahana Ekstrem']",0.6,50.0,Sangat Positif,-7.1724375,107.3766875,15000,100000,08:00,17:00,120,"Kawah Rengganis adalah kawah vulkanik di Rancabali yang menyuguhkan kolam rendam air panas alami, jembatan gantung ikonik Rengganis Suspension Bridge, dan wahana Keranjang Sultan.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.26,39.0,9.0,Alam,Alam;Spot Foto;Outdoor,Santai/Healing,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: ikonik (+0.75) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 9.65, ""Belanja"": -2.0, ""Keluarga"": 0.75, ""Kuliner"": -1.25, ""Outdoor"": 5.8, ""Petualangan"": 0.25, ""Santai/Healing"": 2.55, ""Spot Foto"": 4.3}",auto_rule_v1,auto_approved,,,,,0.6,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-140,Rengganis Suspension Bridge,Wisata Petualangan,"['Alam', 'Ramah Anak', 'Spot Foto', 'Wahana Ekstrem']",1.0,19.0,Sangat Positif,-7.1735,107.374,70000,100000,07:00,17:00,90,Jembatan gantung spektakuler sepanjang 370 meter di Ciwidey yang menghubungkan area parkir ke destinasi pemandian air panas alami Kawah Rengganis.,Per Orang,Jembatan gantung,"Wisata, Umum, Menarik",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.947368421052632,19.0,0.0,Alam,Alam;Petualangan,Outdoor,Belanja;Kuliner,0.578,True,confidence < 0.65,"Alam: category=Wisata Petualangan (+3) | description keyword: pemandian air panas, kawah (+1.5) | old multi_labels=Alam (+1) || Petualangan: category=Wisata Petualangan (+4.5) | old multi_labels=Wahana Ekstrem (+1) || Outdoor: category=Wisata Petualangan (+2.5)","{""Alam"": 5.5, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 2.5, ""Petualangan"": 5.5, ""Ramah Anak"": 0.25, ""Spot Foto"": 0.25}",auto_rule_v1,needs_review,,,,,1.0,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-141,Taman Wisata Bougenville,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Kuliner']",0.78125,32.0,Sangat Positif,-7.110494,107.601071,35000,35000,08:00,18:00,180,"Taman Wisata Bougenville di Gunung Puntang merupakan kawasan wisata alam yang menyuguhkan taman bunga, sungai Cigeureuh yang jernih, wahana flying fox, serta penginapan villa di ketinggian 1.200 mdpl.",Per Orang,Taman rekreasi alam,"Keluarga, Anak-anak, Wahana, Seru",08:00,16:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.5625,27.0,2.0,Keluarga,Keluarga;Alam;Ramah Anak,Santai/Healing;Petualangan;Outdoor,Belanja,1.0,False,,"Keluarga: category=Rekreasi Keluarga (+4.5) | tags keyword: keluarga, anak, anak-anak, wahana (+4.2) | description keyword: wahana (+0.75) || Alam: subcategory keyword: alam (+1.2) | description keyword: alam, gunung, sungai (+2.25) | old multi_labels=Alam (+1) || Ramah Anak: category=Rekreasi Keluarga (+2.5) | tags keyword: anak, anak-anak (+2.1) | old multi_labels=Ramah Anak (+1) || Santai/Healing: subcategory keyword: taman (+1.2) | description keyword: taman (+0.75) | name keyword: taman (+0.6) || Petualangan: description keyword: flying fox (+0.75) | family attraction with adventure/outbound evidence (+1.5) || Outdoor: subcategory keyword: alam, taman (+2.4) | description keyword: alam, taman, gunung (+2.25) | name keyword: taman (+0.6)","{""Alam"": 6.45, ""Belanja"": -2.0, ""Keluarga"": 9.45, ""Kuliner"": -1.25, ""Outdoor"": 5.25, ""Petualangan"": 2.25, ""Ramah Anak"": 5.6, ""Santai/Healing"": 2.55}",auto_rule_v1,auto_approved,,,,,0.78125,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-142,Hejo Forest Ciwidey,Wisata Alam,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.7906976744186046,43.0,Sangat Positif,-7.143119,107.3912496,15000,250000,07:00,17:00,120,"Hejo Forest Ciwidey adalah kawasan camping dan glamping di lereng Gunung Patuha seluas 5,5 hektar yang menawarkan kolam rendam air panas alami di tengah suasana hutan sejuk bersuhu 12-16°C.",Per Orang,Hutan wisata,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.5813953488372094,37.0,3.0,Alam,Alam;Santai/Healing;Outdoor,Spot Foto;Petualangan;Malam,Belanja;Indoor;Religi,0.958,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: hutan (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: sejuk (+0.75) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: hutan (+1.2) | tags keyword: outdoor, alam (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Petualangan: description keyword: camping, glamping (+1.5) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.3, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 8.8, ""Petualangan"": 1.5, ""Ramah Anak"": 0.25, ""Santai/Healing"": 4.3, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,0.7906976744186046,tfidf_linearsvc,run_nlp_pipeline_v2,True
