penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note
LODGE-00630,Villa Situ Patenggang BKSDA,villa,-7.1637,107.3577,bandung_raya_valid,332270.0,Rp 332.270,,,0,,Belum tersedia,Dapur; Pemanggang luar ruang; Bebas asap rokok; TV Kabel; Parkir gratis,https://media.vrbo.com/lodging/122000000/121700000/121696300/121696246/93e4c30d.jpg,https://www.us.despegar.com/hotels/h-6849599,0.75,keep_primary_deduped,LODGE-00805|LODGE-00817,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,
LODGE-00631,Alma Strawberry ( Home stay ),guest_house,-7.1323,107.4169,bandung_raya_valid,732067.0,Rp 732.067,,,0,,Belum tersedia,Dapur; TV Kabel,https://pix8.agoda.net/hotelImages/64309806/0/cfdaf06afa989a1f6c1b3b113bc4c289.jpg?ce=0,,0.7,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment|missing_source_link,scrape_place_rating_reviews,3,False,False,False,
LODGE-00632,Baladewa,vacation_rental,-7.1114,107.4969,bandung_raya_valid,591120.0,Rp 591.120,,,0,,Belum tersedia,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar; TV Kabel; Parkir gratis,https://pix8.agoda.net/hotelImages/55769750/0/7f9f3a594b578fc1549d4500e84c8bb4.jpg?ce=0,,0.7,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment|missing_source_link,scrape_place_rating_reviews,3,False,False,False,
LODGE-00634,Camping hutan pinus rahong - Tent,vacation_rental,-7.1821,107.5449,bandung_raya_valid,,,,,61,0.5626324542233366,Positif,Perapian; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/522577538.jpg?k=afc623352eee5cd94af5d7f98d586d031f3a5a834ebc01bec8107764973d0b98&o=&s=312x,https://www.bluepillow.com/search/65ca0f21671b07d23c6c66d3?dest=bkng&cat=House&lat=-7.18205&lng=107.5449&language=en,0.7,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00635,Camping hutan pinus singkur rahong - Tent,vacation_rental,-7.1848,107.5474,bandung_raya_valid,,,,,0,,Belum tersedia,Cocok untuk anak; Perapian; Bebas asap rokok; Parkir gratis,https://static.cupid.travel/hotels/545443034.jpg,https://www.bluepillow.com/search/662643944338d48a8fc77edc?dest=bkng&cat=House&lat=-7.18484&lng=107.54742&language=en,0.7,keep_primary_deduped,LODGE-00679,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00638,Green Hill Park Ciwidey,vacation_rental,-7.1418,107.3953,bandung_raya_valid,,,4.05,65.0,26,0.6584802141621849,Positif,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z2ruAtT0Kw1plKSawSJFk5BDtgn3JE-CFuAPlLb7H_rmnMQ0Q0IfLU1LVOTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31oV8KBI1P5sx7h5AWfpA-AAMtOxfpA558yISbvDUo416unPgZdqnV2loZLvtez0Ey8pGsvKVHLlzZ78yt4qeJYnZy-_xEpfePVWpxFS5nXzSIY-Y_e8s_UDJA_ARyThpUfxztRHUl-mLL0YfVZjQJKEqzbc-9OGT6HqXEOdb-_9Xt_lruUGAbDQwi8I3Gog,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D116208465%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.7,unique_primary,,,,,1,P1_price_missing,missing_price|missing_amenities,scrape_or_manual_price,4,False,False,False,
LODGE-00642,Mala Green Camp - Tent,vacation_rental,-7.1659,107.5241,bandung_raya_valid,,,,,19,0.6370683867344464,Positif,Cocok untuk anak; Boleh bawa hewan peliharaan; Bebas asap rokok,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/465327697.jpg?k=ed1ebea2b9cd1343dc509c9e85e7532071204ca81d98babce2ffd5691918652a&o=,https://www.bluepillow.com/search/654ca4c23011da1e8b76e2d3?dest=bkng&cat=House&lat=-7.16586&lng=107.52406&language=en,0.7,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00644,Penginapan segitiga,vacation_rental,-7.1688,107.5242,bandung_raya_valid,,,3.95,47.0,0,,Belum tersedia,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZoLm1uh8J1Sc9GBuPfqAR7An7lWPqIJGggjfQB6HaqYbhGCNP-e_WUVG-LTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZr2cp5LzctqJ1a2S4isC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssD3pynXrjeDYRzFH4xQZ46gDvooVIOpJm0stxh87tgVMyfXKt-rKF91TO3RSykzSD0NbOHBvbhZdX8HCa7Cz0W235t8RuMpKRG_D_ID4oEkvkaw_XbdLV0xnobmZ8RRhaA98eU9u_YZdP,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D23402091%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.7,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment|missing_amenities,scrape_or_manual_price,3,False,False,False,
LODGE-00647,SHAKILLA HOUSE 4 PESONA SYARIAH CIANJUR,vacation_rental,-6.8337,107.114,bandung_raya_valid,,,,,0,,Belum tersedia,Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/28168892/0/90c4b7c761ba7a625114dd3af475c37f.jpg?ca=22&ce=0,https://www.agoda.com/shakilla-house-4-pesona-syariah-cianjur/hotel/puncak-id.html,0.7,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00648,Subali,vacation_rental,-7.1113,107.4965,bandung_raya_valid,317622.0,Rp 317.622,,,18,0.6186049006018969,Positif,Balkon; Pemanggang luar ruang; Kolam renang luar; TV Kabel; Parkir gratis,https://pix8.agoda.net/hotelImages/55648897/0/221aa01068ffe83c0a0eeebd10c72778.jpg?ce=0&s=312x,,0.7,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_source_link,scrape_place_rating_reviews,4,False,False,False,
LODGE-00660,Wulandari Camping ground Riverside - Tent,vacation_rental,-7.1834,107.5454,bandung_raya_valid,,,,,10,0.644758281881726,Positif,Ranjang bayi; Kolam renang di dalam ruangan; Dapur; Pemanggang luar ruang; Bebas asap rokok,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/678593705.jpg?k=49881aa38f6d733107d17d9e96932aaadd4ee238d08c150aeb57fc548bd5c734&o=&a=1538557,https://www.bluepillow.com/search/695e644aac408a6eb70a7f26?dest=bkng&cat=House&lat=-7.18344&lng=107.54543&language=en,0.7,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00661,dr stable villa,villa,-6.8118,107.1451,bandung_raya_valid,593978.0,Rp 593.978,,,0,,Belum tersedia,Balkon; Cocok untuk anak; Papan setrika; Dapur; Pemanggang luar ruang; Kolam renang luar; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/62518054/0/042e5e7c69d4e4be70d9d3a8ff487989.jpg?ce=0,,0.7,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment|missing_source_link,scrape_place_rating_reviews,3,False,False,False,
LODGE-00663,ALI1 Pondok Orange 1 Ciwidey,vacation_rental,-7.1462,107.3891,bandung_raya_valid,,,,,0,,Belum tersedia,Dapur; TV Kabel; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/25688809/0/62bfbd6896ced797d95e04eba8f1219c.jpg?ce=0&s=312x,https://www.bluepillow.com/search/61828a959e3163a56a2791ba?dest=ago&cat=Vacation+rental+(other)&lat=-7.1462&lng=107.38909&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00664,ALIFA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,-6.8236,107.1221,bandung_raya_valid,,,,,0,,Belum tersedia,Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/51950075/0/0ccb3d3206514cc876772588d1b965da.jpg?ce=0,https://www.agoda.com/alifa-shakilla-house-3-limbangansari-cianjur/hotel/puncak-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00665,ALLIKA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,-6.8235,107.1219,bandung_raya_valid,,,,,0,,Belum tersedia,Dapur; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/31266067/0/95573f02fc0f63e50709a53df4b68dd8.jpg?ca=29&ce=0,https://www.agoda.com/allika-shakilla-house-3-syariah-limbangan-cianjur/hotel/puncak-id.html,0.65,keep_primary_deduped,LODGE-00666,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00667,Alifa Shakilla House 3 Syariah Limbangansari,vacation_rental,-6.8235,107.1219,bandung_raya_valid,,,,,20,0.6859720222522763,Positif,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDhYikZ1GFgjBzNPl3bpe9yuOeXqgPvcA9XseKwdaoAiTA6B-64KDSUJwzlZBwPh1UweMvgEeM22wefGrpt-gHW68VHQleYyIgLZacuepg==.jpg,https://www.booking.com/hotel/id/alifa-shakilla-house-3-syariah-limbangansari.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14794569&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14794569_grp-1_gendate-20260524,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00668,Alkasturi syariah Cottage Ciwidey Bandung,vacation_rental,-7.1033,107.4324,bandung_raya_valid,,,,,23,0.4646586796370015,Netral,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/33368614/0/11ac969f9b00e82771ab4c674c08122f.jpg?ce=0,https://www.agoda.com/alkasturi-syariah-cottage-ciwidey-bandung/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00669,Allika Shakilla House 3 Limbangansari Syariah,vacation_rental,-6.8236,107.1219,bandung_raya_valid,,,,,0,,Belum tersedia,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxRB9RGiwGBr5yZxbwm2f0tEOfO1u-hw9OVQvthL-Lo5KQUKgvMLemVj_c0I1-KKDdzVri1M42xUkrx5691TdHFeKFKWq3Sf6RIfWFHXQcA==.jpg,https://www.booking.com/hotel/id/allika-shakilla-house-3-limbangansari-syariah.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14756186&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14756186_grp-2_gendate-20260524,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00670,Aqilla Shakilla House 3 Syariah Limbanagnsari,vacation_rental,-6.8235,107.1219,bandung_raya_valid,,,,,40,0.7154784485083414,Positif,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzMmJgCgbMOyoRNeECdDhIIw92zaDlp0KL3RPGMaXDySCrxNCec1y9mvt5jpr7KUHHhIF0yTJIZ8uOVCYs12gg4-iP1YGrZHKsK567o5gPQ==.jpg,https://www.booking.com/hotel/id/aqilla-shakilla-house-3-syariah-limbanagnsari.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14794504&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14794504_grp-0_gendate-20260524,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00671,Argapuri Resort,vacation_rental,-7.1128,107.4585,bandung_raya_valid,,,,,0,,Belum tersedia,Kolam renang luar; TV Kabel,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZqYGlk2Ip2EQ8J0uXVsRt-jH_uFr2QquFiQ7ZMIfFpaSkKyJi8YnoBhf2PTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVsLB5Ip-_d7po4WFPszFWsfHTv-Y8FQkOGVvzZQ3nCUquEZUr_G51U7Tt8CQ80VMe_oUmplwhVovA,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D2013767%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00672,Arjuna,vacation_rental,-7.1113,107.4968,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar,https://pix8.agoda.net/hotelImages/58295408/0/221aa01068ffe83c0a0eeebd10c72778.jpg?ce=0,https://www.agoda.com/arjuna/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00673,Arjuna cottage rafting - Tent,vacation_rental,-7.1897,107.5519,bandung_raya_valid,,,,,0,,Belum tersedia,Ranjang bayi; Pemanggang luar ruang; Bebas asap rokok,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/518665785.jpg?k=e4dc249bfcd259cc2c3a694edf133772f77d94d56f803bdf3347ca64d414a0e0&o=,https://www.bluepillow.com/search/65ca0cca671b07d23c6b9d5e?dest=bkng&cat=House&lat=-7.18965&lng=107.55187&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00674,Aubrey Villa Ciwidey - Tent,villa,-7.124,107.5054,bandung_raya_valid,,,,,25,0.6901072218914396,Positif,Ber-AC; Cocok untuk anak; Ranjang bayi; Kolam renang di dalam ruangan; Pemanggang luar ruang; Boleh bawa hewan peliharaan; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/789463785.jpg?k=7a1d914d7d5a867faf3b526ec73139c0bfdf73be83429c04baf4e69489a66365&o=&a=1538557,https://www.bluepillow.com/search/59439a957c00cb0e643d6dea/90877410?dest=bkng&cat=Villa&lat=-7.12395&lng=107.50541&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00675,Bima,vacation_rental,-7.1113,107.4969,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar; Parkir gratis,https://pix8.agoda.net/hotelImages/58295158/0/4677b92cd5f5e4bd3e73db93cf7e4faf.jpg?ce=0,https://www.agoda.com/bima/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00676,Bisma,vacation_rental,-7.1114,107.4968,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Pemanggang luar ruang; Kolam renang luar; Parkir gratis,https://pix8.agoda.net/hotelImages/58295543/0/221aa01068ffe83c0a0eeebd10c72778.jpg?ce=0,https://www.agoda.com/bisma/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00677,Cabin 97,vacation_rental,-7.0877,107.4778,bandung_raya_valid,,,,,0,,Belum tersedia,TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/47416535/0/cc8435ed6fc46761f92c97de48a60087.jpg?ce=0&s=312x,https://www.bluepillow.com/search/65e2266493553be8f55669b1?dest=ago&cat=Vacation+rental+(other)&lat=-7.08774&lng=107.47775&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00678,Camping Pines singkur reverside - Tent,vacation_rental,-7.1854,107.5475,bandung_raya_valid,,,,,20,0.6647339568690954,Positif,Cocok untuk anak; Ranjang bayi; Bebas asap rokok,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/545443011.jpg?k=dfd91fcbcd3d2bd28de345be1d3590060e8d1269267f2c35525e587c7c9412c7&o=&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2l0RFEEHHRVXVBdCFhZFVEJDU9mTQdE?lat=-7.18537&lng=107.54753&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00680,Cibodas Get Away in West Java,vacation_rental,-6.84,107.1601,bandung_raya_valid,,,,,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/49393661/0/5e3ba1b77af3619c4d3327f714adfac2.jpg?ce=0&s=312x,https://www.bluepillow.com/search/65e22e8993553be8f5574516?dest=ago&cat=Vacation+rental+(other)&lat=-6.84004&lng=107.16008&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00684,Ciwidey Homestay 4 Bedroom,guest_house,-7.1327,107.4215,bandung_raya_valid,,,,,0,,Belum tersedia,Jemputan bandara; Balkon; Dapur; Pemanggang luar ruang; Boleh bawa hewan peliharaan; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/4998501/0/9c198987c1d22b87bafea756f38e9fbf.jpg?ce=2,https://www.agoda.com/ciwidey-homestay_2/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00685,Ciwidey Homestay 6 Bedroom,guest_house,-7.1229,107.424,bandung_raya_valid,,,,,16,0.6768618238265566,Positif,Balkon; Dapur; Pemanggang luar ruang; Boleh bawa hewan peliharaan; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/21599013/0/1438dee526a5beb0fe03df9c4f27e11a.jpg?ce=0,https://www.agoda.com/ciwidey-homestay-4-bedroom/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00686,D'Lily Guest House Syariah,guest_house,-7.0877,107.4778,bandung_raya_valid,,,4.4,22.0,18,0.65158,Positif,Balkon; Dapur; Pemanggang luar ruang; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/47415998/0/faed449ca389a13d7a997eaf9bf7a07a.jpg?ce=2,https://www.agoda.com/d-lily-guest-house-syariah/hotel/bandung-id.html,0.65,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,True,True,False,rating/reviews diisi dari Google Maps review JSON yang match; sentiment diisi dari review valid dan model lokal
LODGE-00691,Family Cabin with Lake/Mountain View in Ciwidey,vacation_rental,-7.1397,107.3909,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Pemanggang luar ruang; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/47372003/0/d78e598e39f5e16e09258b4ead35140a.jpeg?ce=0,https://www.agoda.com/family-cabin-with-lake-mountain-view-in-ciwidey/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00694,Glamping [Sunrise] - 2 : Argapuri Jungle Resort,vacation_rental,-7.126,107.5131,bandung_raya_valid,,,,,0,,Belum tersedia,Dapur; Boleh bawa hewan peliharaan; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/13754581/0/17abe8a44363a7920bcfaf5673fb5248.jpg?ce=0&s=312x,https://www.bluepillow.com/search/618288aa9e3163a56a253d98?dest=ago&cat=Vacation+rental+(other)&lat=-7.12598&lng=107.51311&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00695,"Good places, service, good view. Perfect choices.",vacation_rental,-7.1324,107.4183,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/37333436/0/290630a0d572788a1800689dbc357c14.jpg?ce=0,https://www.agoda.com/good-places-service-good-view-perfect-choices/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00696,HARVESTFARM VILLA,villa,-7.188,107.5397,bandung_raya_valid,,,,,108,0.7402104269394424,Positif,Dapur; Boleh bawa hewan peliharaan; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/agoda-homes/7977695/202b40283df12e77ba7512752a45ec7b.jpg?ca=9&ce=1&s=312x,https://www.bluepillow.com/search/67a24a3d905c444f2d0df80f?dest=ago&cat=Vacation+rental+(other)&lat=-7.18798&lng=107.53966&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,
LODGE-00699,Kartika Guest House Cianjur,guest_house,-6.8285,107.1307,bandung_raya_valid,,,4.5,1.0,12,0.6618908788355167,Positif,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZrKSNnnse3lM8E0mxdJdKxwDHpCTJI4qEqBreA8v3_JuHSDNpya_XWkLjCzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVsLB5Ip-_d7po4WFPszFWsfHTvAY8VRru2avCZA0HCUquEZUr_G51U76H3I2Jn3O2eCcly-X4Dkkw,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D5054921%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.65,unique_primary,,,,,1,P1_price_missing,missing_price|missing_amenities,scrape_or_manual_price,4,False,False,False,
LODGE-00700,Khaira Shakilla House 3 Syariah Limbangansari,vacation_rental,-6.8235,107.1219,bandung_raya_valid,,,,,0,,Belum tersedia,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzGR3RXtHsHKABe-ZH3dg97HUZEsj1-jm9j64pEfaOuKx5U7wfPEce4uSJ_nW64sd-s6ioQn2_8wGjy90wy8y2IAE5yTvRKDEBkO2LUDS1A==.jpg,https://www.booking.com/hotel/id/khaira-shakilla-house-3-syariah-limbangansari.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14794051&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14794051_grp-3_gendate-20260524,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
LODGE-00701,Kota Bunga A,vacation_rental,-6.8118,107.1454,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Dapur; Pemanggang luar ruang; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/3652422/0/fc03444d70b057b6858059607564b802.jpg?ce=0,https://www.agoda.com/villa-kota-bunga-santibis-a_2/hotel/puncak-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,
