review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_exclusion_group,final_exclusion_reason,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,audit_recommendation,audit_reason,decision_group,decision_status,decision_reason,review_group_for_claude,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source
PHREV-20260605-0456,LODGE-00970,Over Easy Apartment - Apartment - Ground Floor,apartment,-6.8526,107.6273,4,2,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Over Easy Apartment - Apartment - Ground Floor -6.8526,107.6273",https://www.google.com/maps/search/?api=1&query=Over%20Easy%20Apartment%20-%20Apartment%20-%20Ground%20Floor%20-6.8526%2C107.6273,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0457,LODGE-01160,Over Easy Apartment - Three-Bedroom Apartment,apartment,-6.8526,107.6273,4,2,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Over Easy Apartment - Three-Bedroom Apartment -6.8526,107.6273",https://www.google.com/maps/search/?api=1&query=Over%20Easy%20Apartment%20-%20Three-Bedroom%20Apartment%20-6.8526%2C107.6273,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1222,LODGE-00643,Penginapan Cimanggu forest - One-Bedroom House,apartment,-7.1446,107.3909,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Penginapan Cimanggu forest - One-Bedroom House -7.1446,107.3909",https://www.google.com/maps/search/?api=1&query=Penginapan%20Cimanggu%20forest%20-%20One-Bedroom%20House%20-7.1446%2C107.3909,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1230,LODGE-00710,PinkHomestay Ciwidey - Two-Bedroom House,apartment,-7.1458,107.3896,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,True,check_name_match_first,"PinkHomestay Ciwidey - Two-Bedroom House -7.1458,107.3896",https://www.google.com/maps/search/?api=1&query=PinkHomestay%20Ciwidey%20-%20Two-Bedroom%20House%20-7.1458%2C107.3896,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0698,LODGE-01296,Platinum 1010 Studio Tera Apartemen Bandung City View - One-Bedroom Apartment,apartment,-6.9164,107.6121,4.7,22,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Platinum 1010 Studio Tera Apartemen Bandung City View - One-Bedroom Apartment -6.9164,107.6121",https://www.google.com/maps/search/?api=1&query=Platinum%201010%20Studio%20Tera%20Apartemen%20Bandung%20City%20View%20-%20One-Bedroom%20Apartment%20-6.9164%2C107.6121,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0459,LODGE-01166,Pleasant 2BR Apartment at Newton Residence By Travelio,apartment,-6.9502,107.6363,2.75,2,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Pleasant 2BR Apartment at Newton Residence By Travelio -6.9502,107.6363",https://www.google.com/maps/search/?api=1&query=Pleasant%202BR%20Apartment%20at%20Newton%20Residence%20By%20Travelio%20-6.9502%2C107.6363,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1233,LODGE-00023,Porlak Jahe Giri Tirta Kahuripan - Standard Studio,apartment,-6.6343,107.5353,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Porlak Jahe Giri Tirta Kahuripan - Standard Studio -6.6343,107.5353",https://www.google.com/maps/search/?api=1&query=Porlak%20Jahe%20Giri%20Tirta%20Kahuripan%20-%20Standard%20Studio%20-6.6343%2C107.5353,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0494,LODGE-01300,Private & Stylish 2BR at Gateway Apartment Ahmad Yani Cicadas,apartment,-6.9073,107.6449,2.2217,3,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Private & Stylish 2BR at Gateway Apartment Ahmad Yani Cicadas -6.9073,107.6449",https://www.google.com/maps/search/?api=1&query=Private%20%26%20Stylish%202BR%20at%20Gateway%20Apartment%20Ahmad%20Yani%20Cicadas%20-6.9073%2C107.6449,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1235,LODGE-01546,Private And Spacious Studio Room At Skyland City Jatinangor - Room,apartment,-6.9326,107.7796,,,missing_review_confidence,missing_rating_or_review,0.75,False,0,True,check_name_match_first,"Private And Spacious Studio Room At Skyland City Jatinangor - Room -6.9326,107.7796",https://www.google.com/maps/search/?api=1&query=Private%20And%20Spacious%20Studio%20Room%20At%20Skyland%20City%20Jatinangor%20-%20Room%20-6.9326%2C107.7796,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0385,LODGE-01301,Quite 2BR Apartment AC in Living Room at The Jarrdin Cihampelas By Travelio,apartment,-6.8925,107.6044,4,1,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Quite 2BR Apartment AC in Living Room at The Jarrdin Cihampelas By Travelio -6.8925,107.6044",https://www.google.com/maps/search/?api=1&query=Quite%202BR%20Apartment%20AC%20in%20Living%20Room%20at%20The%20Jarrdin%20Cihampelas%20By%20Travelio%20-6.8925%2C107.6044,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1240,LODGE-00266,R20 Apartment Daymentroom 2BR 0620 - Apartment with Mountain View,apartment,-6.89079,107.5656815,,,missing_review_confidence,missing_rating_or_review,0.66,False,0,True,check_name_match_first,"R20 Apartment Daymentroom 2BR 0620 - Apartment with Mountain View -6.890789986,107.5656815",https://www.google.com/maps/search/?api=1&query=R20%20Apartment%20Daymentroom%202BR%200620%20-%20Apartment%20with%20Mountain%20View%20-6.890789986%2C107.5656815,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0612,LODGE-00071,R30 Apartemen Gateway Pasteur 2BR Daymentroom - Two-Bedroom Apartment,apartment,-6.8903,107.5657,4.45,8,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"R30 Apartemen Gateway Pasteur 2BR Daymentroom - Two-Bedroom Apartment -6.8903,107.5657",https://www.google.com/maps/search/?api=1&query=R30%20Apartemen%20Gateway%20Pasteur%202BR%20Daymentroom%20-%20Two-Bedroom%20Apartment%20-6.8903%2C107.5657,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1243,LODGE-01391,RedDoorz Apartment @ Emerald Towers Bandung - Double Room,apartment,-6.9335,107.6641,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"RedDoorz Apartment @ Emerald Towers Bandung - Double Room -6.9335,107.6641",https://www.google.com/maps/search/?api=1&query=RedDoorz%20Apartment%20%40%20Emerald%20Towers%20Bandung%20-%20Double%20Room%20-6.9335%2C107.6641,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0681,LODGE-01309,RedDoorz near Trans Studio Mall 2 - Deluxe Room,apartment,-6.9313,107.6244,4.5,16,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"RedDoorz near Trans Studio Mall 2 - Deluxe Room -6.9313,107.6244",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Trans%20Studio%20Mall%202%20-%20Deluxe%20Room%20-6.9313%2C107.6244,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1251,LODGE-00373,Relaxing 1BR Gateway Pasteur Apartment near Exit Toll,apartment,-6.890552,107.5661621,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Relaxing 1BR Gateway Pasteur Apartment near Exit Toll -6.890552044,107.5661621",https://www.google.com/maps/search/?api=1&query=Relaxing%201BR%20Gateway%20Pasteur%20Apartment%20near%20Exit%20Toll%20-6.890552044%2C107.5661621,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1252,LODGE-00267,Relaxing 1BR Gateway Pasteur Apartment near Exit Toll By Travelio - One-Bedroom Apartment,apartment,-6.8895898,107.5663223,,,missing_review_confidence,missing_rating_or_review,0.66,False,0,True,check_name_match_first,"Relaxing 1BR Gateway Pasteur Apartment near Exit Toll By Travelio - One-Bedroom Apartment -6.889589787,107.5663223",https://www.google.com/maps/search/?api=1&query=Relaxing%201BR%20Gateway%20Pasteur%20Apartment%20near%20Exit%20Toll%20By%20Travelio%20-%20One-Bedroom%20Apartment%20-6.889589787%2C107.5663223,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1253,LODGE-01476,Relaxing 1BR at Apartment at Newton Residence Bandung By Travelio,apartment,-6.9502,107.6363,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Relaxing 1BR at Apartment at Newton Residence Bandung By Travelio -6.9502,107.6363",https://www.google.com/maps/search/?api=1&query=Relaxing%201BR%20at%20Apartment%20at%20Newton%20Residence%20Bandung%20By%20Travelio%20-6.9502%2C107.6363,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1254,LODGE-01478,Relaxing 2BR Apartment @Buah Batu Park By Travelio,apartment,-6.9636,107.6361,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Relaxing 2BR Apartment @Buah Batu Park By Travelio -6.9636,107.6361",https://www.google.com/maps/search/?api=1&query=Relaxing%202BR%20Apartment%20%40Buah%20Batu%20Park%20By%20Travelio%20-6.9636%2C107.6361,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1255,LODGE-01644,Relaxing 2BR Apartment at Buah Batu Park,apartment,-6.9666,107.6341,,,missing_review_confidence,missing_rating_or_review,0.5,False,0,True,check_name_match_first,"Relaxing 2BR Apartment at Buah Batu Park -6.9666,107.6341",https://www.google.com/maps/search/?api=1&query=Relaxing%202BR%20Apartment%20at%20Buah%20Batu%20Park%20-6.9666%2C107.6341,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1256,LODGE-01479,Relaxing 2BR Apartment at Buah Batu Park By Travelio,apartment,-6.9624,107.636,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Relaxing 2BR Apartment at Buah Batu Park By Travelio -6.9624,107.636",https://www.google.com/maps/search/?api=1&query=Relaxing%202BR%20Apartment%20at%20Buah%20Batu%20Park%20By%20Travelio%20-6.9624%2C107.636,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1257,LODGE-01550,Relaxing 2BR Apartment at Buah Batu Park By Travelio,apartment,-6.9666,107.6341,,,missing_review_confidence,missing_rating_or_review,0.75,False,0,True,check_name_match_first,"Relaxing 2BR Apartment at Buah Batu Park By Travelio -6.9666,107.6341",https://www.google.com/maps/search/?api=1&query=Relaxing%202BR%20Apartment%20at%20Buah%20Batu%20Park%20By%20Travelio%20-6.9666%2C107.6341,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1275,LODGE-01583,STUDIO Cozy! Apartemen Asia Afrika By RizkyGS - One-Bedroom Apartment,apartment,-6.9238,107.6181,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"STUDIO Cozy! Apartemen Asia Afrika By RizkyGS - One-Bedroom Apartment -6.9238,107.6181",https://www.google.com/maps/search/?api=1&query=STUDIO%20Cozy%21%20Apartemen%20Asia%20Afrika%20By%20RizkyGS%20-%20One-Bedroom%20Apartment%20-6.9238%2C107.6181,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0582,LODGE-01035,Scandinavian Asia Afrika - Apartment,apartment,-6.9238,107.6182,3.85,7,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Scandinavian Asia Afrika - Apartment -6.9238,107.6182",https://www.google.com/maps/search/?api=1&query=Scandinavian%20Asia%20Afrika%20-%20Apartment%20-6.9238%2C107.6182,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1283,LODGE-00244,Scenic 2BR at The Edge Bandung Apt By Travelio,apartment,-6.8971,107.5373,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Scenic 2BR at The Edge Bandung Apt By Travelio -6.8971,107.5373",https://www.google.com/maps/search/?api=1&query=Scenic%202BR%20at%20The%20Edge%20Bandung%20Apt%20By%20Travelio%20-6.8971%2C107.5373,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
