penginapan_id,primary_name,scrape_name,match_method,match_confidence,distance_km,primary_property_type,scrape_type,primary_priority_before,primary_price_before,scrape_price_lowest,scrape_price_display,primary_rating_before,primary_reviews_before,scrape_overall_rating,scrape_reviews,fillable_price,fillable_rating_reviews,query,source_file,page_number,property_token,link,price_sources,hotel_class,check_in_time,check_out_time,primary_image_url,amenities
LODGE-00044,RedDoorz @ Amellia Pasteur Bandung,RedDoorz @ Amellia Pasteur Bandung,exact_normalized_name,safe_apply_candidate,0.002636,hotel,hotel,OK_complete_enough,134098.0,161984.0,Rp 161.984,4.6,259.0,4.6,259.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,20,ChoI8qCkxM_w7oKVARoNL2cvMTFoMW05MGJudxAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukajadi/sukawarna/reddoorz-near-setrasari-mall-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Kid-friendly
LODGE-01590,Urbanview @ Ra Residence Buah Batu,Urbanview @ Ra Residence Buah Batu,exact_normalized_name,safe_apply_candidate,0.001264,hotel,hotel,P3_content_missing,170710.0,210334.0,Rp 210.334,4.6,19.0,4.6,19.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,20,ChoI49CIyd_2xcffARoNL2cvMTF4X3JtOWpiYhAB,,,,,,,
LODGE-01015,RedDoorz near Upi Sersan Bajuri Bandung,RedDoorz near Upi Sersan Bajuri Bandung,exact_normalized_name,safe_apply_candidate,0.003905,hotel,hotel,OK_complete_enough,163129.0,187488.0,Rp 187.488,4.2,169.0,4.2,172.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,20,ChoInYXB5_z9iJaOARoNL2cvMTFmbHc2dG53OBAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/setiabudi/lembang/reddoorz-near-upi-setiabudi-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly
LODGE-01442,Dancenter Promenade Near Cihampelas Walk,Dancenter Promenade Near Cihampelas Walk,exact_normalized_name,safe_apply_candidate,0.003476,hotel,hotel,P2_sentiment_missing,354569.0,192548.0,Rp 192.548,2.2,41.0,2.3,39.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,20,ChoI09ri1cK1veDGARoNL2cvMTF4NmJ6ZnhuZhAB,https://www.oyorooms.com/ID/304924/,,,,,,
LODGE-01069,Urbanview Hotel Pondok Kurnia Cijagra Bandung,Urbanview Hotel Pondok Kurnia Cijagra Bandung,exact_normalized_name,safe_apply_candidate,0.005491,hotel,hotel,OK_complete_enough,176987.0,222792.0,Rp 222.792,4.0,365.0,4.0,364.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,20,ChgIg4v4nuvwgfCtARoLL2cvMXZ5OWpjY3MQAQ,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/lengkong/urbanview-hotel-pondok-kurnia-cijagra-bandung?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Accessible; Kid-friendly; Smoke-free property
LODGE-01350,De Halimun Guest House,De Halimun Guest House,exact_normalized_name,safe_apply_candidate,0.004328,guest_house,hotel,P3_source_link_missing,403920.0,326970.0,Rp 326.970,4.4,983.0,4.4,983.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,1,ChgIquewybWS85xQGgwvZy8xcHpyZmpreXYQAQ,,,Hotel bintang 3,14.00,,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly
LODGE-00882,Buminanienie Family Guest House,Buminanienie Family Guest House,exact_normalized_name,safe_apply_candidate,0.00091,guest_house,hotel,OK_complete_enough,160840.0,189421.0,Rp 189.421,4.1,172.0,4.1,172.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,1,ChcI85yV5MOUjetrGgsvZy8xdGY0YmZsNRAB,http://buminanienieguesthousebandung.zoombookdirect.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,,Hotel bintang 2,13.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Airport shuttle; Kid-friendly
LODGE-00944,I SLEEP HOTEL BANDUNG,I SLEEP HOTEL BANDUNG,exact_normalized_name,safe_apply_candidate,0.004792,hotel,hotel,OK_complete_enough,250713.0,143057.0,Rp 143.057,4.0,313.0,3.9,313.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,1,ChoIhsfBu7OS2ejxARoNL2cvMTFqM3A2cXlmXxAB,https://www.oyorooms.com/ID/161123/,,Hotel bintang 3,15.00,11.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01305,RedDoorz Plus @ Doorman Guest House,RedDoorz Plus @ Doorman Guest House,exact_normalized_name,safe_apply_candidate,0.005264,guest_house,hotel,P3_source_link_missing,190373.0,252250.0,Rp 252.250,4.4,140.0,4.4,142.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,1,ChkI8_mgmP7UioAyGg0vZy8xMWp2eW1qd3JmEAE,,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00870,Bantal Guling Guest House Alun-alun Bandung,Bantal Guling Guest House Alun-alun Bandung,exact_normalized_name,safe_apply_candidate,0.006398,guest_house,hotel,OK_complete_enough,122364.0,130288.0,Rp 130.288,4.1,821.0,4.1,822.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChoIqsPH68GDgfjWARoNL2cvMTFid2Nodjd6bBAB,http://bantalgulinggroup.com/,,Hotel bintang 1,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01589,Urban Merdeka by UHM,Urban Merdeka by UHM,exact_normalized_name,safe_apply_candidate,0.001634,hotel,hotel,P1_price_missing,,110943.0,Rp 110.943,4.2,164.0,4.1,164.0,True,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChoI66aGy_j0pNDUARoNL2cvMTFmcmZtN3BudBAB,,,Hotel bintang 3,,,,Free Wi-Fi; Free parking
LODGE-00940,Hotel Savoy Homann Bandung,Hotel Savoy Homann Bandung,exact_normalized_name,safe_apply_candidate,0.005298,hotel,hotel,OK_complete_enough,558746.0,477600.0,Rp 477.600,4.6,10318.0,4.6,10333.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChYIlrawjPep7IRPGgovbS8wM2dfeTdoEAE,https://savoyhomannbandung.com/,,Hotel bintang 4,14.00,12.00,,Breakfast ($); Free Wi-Fi; Parking ($); Indoor pool; Hot tub; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly; Smoke-free property
LODGE-01111,Bangreng Inn,Bangreng Inn,exact_normalized_name,safe_apply_candidate,0.006071,hotel,hotel,OK_complete_enough,201538.0,223472.0,Rp 223.472,4.9,160.0,4.9,160.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChkIwt6S44eKwYw-Gg0vZy8xMXY2Nmg3anF6EAE,http://bangrenginnhotel.zoombookdirect.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,,,,12.00,,Free Wi-Fi
LODGE-00936,Hotel Rumah Tawa Syariah,Hotel Rumah Tawa Syariah,exact_normalized_name,safe_apply_candidate,0.002233,hotel,hotel,OK_complete_enough,245112.0,254048.0,Rp 254.048,4.4,356.0,4.4,357.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChcI7f3pvZbIzZsVGgsvZy8xdGY4a2IydxAB,https://wa.link/jjlx3c,,,14.00,12.00,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning
LODGE-01451,Guest House Mallea,Guest House Mallea,exact_normalized_name,safe_apply_candidate,0.014664,guest_house,hotel,P3_content_missing,252486.0,,,4.9,27.0,4.8,23.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChoI6cqKitSc4Y3MARoNL2cvMTFjNjBkeDBkaxAB,http://rumahtamubandung.blogspot.com/,,,,,,
LODGE-00048,Sans Hotel Skyland Pasteur Bandung,Sans Hotel Skyland Pasteur Bandung,exact_normalized_name,safe_apply_candidate,0.006373,hotel,hotel,OK_complete_enough,143509.0,134568.0,Rp 134.568,4.2,216.0,4.3,242.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChoIieOMh4K6yq3_ARoNL2cvMTFzcnh4d3JkZxAB,https://www.sanshotels.com/id-id/hotel/indonesia/bandung/sukajadi/sukawarna/sans-hotel-dago-skyland?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,12.00,,Breakfast ($); Free Wi-Fi; Free parking; Indoor pool; Hot tub; Air conditioning; Spa; Bar; Restaurant; Room service; Kitchen in some rooms; Airport shuttle; Accessible; Smoke-free property
LODGE-01037,Sentra Inn Bandung,Sentra Inn Bandung,exact_normalized_name,safe_apply_candidate,0.00636,hotel,hotel,OK_complete_enough,210956.0,246224.0,Rp 246.224,4.3,438.0,4.3,439.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChoIocPy-oPtjfLnARoNL2cvMTFieGR2a2o2bBAB,http://www.rehat.co.id/,,Hotel bintang 3,12.00,14.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01200,Urbanview Hotel Newton Riau Bandung,Urbanview Hotel Newton Riau Bandung,exact_normalized_name,safe_apply_candidate,0.003711,hotel,hotel,OK_complete_enough,292576.0,338816.0,Rp 338.816,4.1,2184.0,4.1,2188.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChgIk_7O85bvoqwpGgwvZy8xMmo0eGgxdDAQAQ,https://www.reddoorz.com/id-id/hotel/bandung/riau/urbanview-hotel-newton-riau-bandung?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 3,14.00,,,Breakfast; Free Wi-Fi; Free parking; Pool; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01049,The Dago Highland Resort,The Dago Highland Resort,exact_normalized_name,safe_apply_candidate,0.001803,hotel,hotel,OK_complete_enough,327684.0,345904.0,Rp 345.904,4.2,2268.0,4.2,2269.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChcIi6yx5NWH84lUGgsvZy8xdGhuN3RwehAB,http://dagohighland.com/,,Hotel bintang 3,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly
LODGE-01305,RedDoorz Plus @ Doorman Guest House,RedDoorz Plus @ Doorman Guest House,exact_normalized_name,safe_apply_candidate,0.005264,guest_house,hotel,P3_source_link_missing,190373.0,252248.0,Rp 252.248,4.4,140.0,4.4,142.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChkI8_mgmP7UioAyGg0vZy8xMWp2eW1qd3JmEAE,,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01132,Hotel Daily Inn Bandung syariah,Hotel Daily Inn Bandung syariah,exact_normalized_name,safe_apply_candidate,0.004047,hotel,hotel,OK_complete_enough,293744.0,310896.0,Rp 310.896,4.1,1085.0,4.1,1090.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,2,ChoIuYDe3-LMzYmvARoNL2cvMTFuZm5fMXE1NRAB,https://www.facebook.com/hoteldailyinnbandung,,Hotel bintang 3,14.00,12.00,,Breakfast ($); Free Wi-Fi; Outdoor pool; Air conditioning; Restaurant; Kid-friendly
LODGE-01114,Blessing House - SS 447,Blessing House - SS 447,exact_normalized_name,safe_apply_candidate,0.00171,vacation_rental,vacation rental,OK_complete_enough,280790.0,330336.0,Rp 330.336,4.5,1.0,4.5,1.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,3,ChkQ77mXzZGX9YlJGg0vZy8xMXo5bjBxZnJkEAI,https://www.booking.com/hotel/id/blessing-house-surya-sumantri.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14299447&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14299447_grp-3_gendate-20260531,Booking.com,,14.00,12.00,,Ber-AC; Bebas asap rokok; Mesin cuci
LODGE-01360,Green Batara Hotel,Green Batara Hotel,exact_normalized_name,safe_apply_candidate,0.004827,hotel,hotel,P3_source_link_missing,205431.0,231832.0,Rp 231.832,4.1,2402.0,4.1,2403.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,3,ChoIybqhyKSg6MWNARoNL2cvMTFjbV9ndF84dBAB,,,Hotel bintang 3,14.00,,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry; Kid-friendly
LODGE-00944,I SLEEP HOTEL BANDUNG,I SLEEP HOTEL BANDUNG,exact_normalized_name,safe_apply_candidate,0.004792,hotel,hotel,OK_complete_enough,250713.0,143056.0,Rp 143.056,4.0,313.0,3.9,313.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,3,ChoIhsfBu7OS2ejxARoNL2cvMTFqM3A2cXlmXxAB,https://www.oyorooms.com/ID/161123/,,Hotel bintang 3,15.00,11.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01269,Hotel Narapati Indah Syariah,Hotel Narapati Indah Syariah,exact_normalized_name,safe_apply_candidate,0.00592,hotel,hotel,P3_source_link_missing,184117.0,183632.0,Rp 183.632,4.3,601.0,4.3,602.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,3,ChkIj-Lj7s7sooERGg0vZy8xMWM1Ymp6bWtfEAE,,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01056,The Suddha Asia Afrika Bandung,The Suddha Asia Afrika Bandung,exact_normalized_name,safe_apply_candidate,0.005359,hotel,hotel,OK_complete_enough,255518.0,256064.0,Rp 256.064,4.5,367.0,4.6,383.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,3,ChoIsIi45fPT_rf3ARoNL2cvMTF3d3R0c2ZjbBAB,https://thesuddhahotel.com/en,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry
LODGE-01027,Rumah Ebo Guesthouse,Rumah Ebo Guesthouse,exact_normalized_name,safe_apply_candidate,0.003471,guest_house,hotel,OK_complete_enough,394377.0,432160.0,Rp 432.160,4.3,167.0,4.3,167.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,3,ChgI9aumwfeqmZSaARoLL2cvMXg2bjRsZmoQAQ,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/coblong/lebakgede/urbanview-rumah-ebo-dago-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 1,13.00,11.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Room service
LODGE-01601,RUMAH TAMU bandung,RUMAH TAMU bandung,exact_normalized_name,safe_apply_candidate,0.004177,hotel,hotel,P1_price_missing,,243149.0,Rp 243.149,4.6,36.0,4.6,37.0,True,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,4,ChkItov636_b59N-Gg0vZy8xMW54M3Jrc3I4EAE,http://rumah-tamu.com/,,Hotel bintang 2,,,,
LODGE-01292,Ouma Guest House,Ouma Guest House,exact_normalized_name,safe_apply_candidate,0.006582,guest_house,vacation rental,P3_source_link_missing,1078597.0,1056236.0,Rp 1.056.236,5.0,16.0,5.0,16.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,5,ChkQpJOXsf7R74cMGg0vZy8xMXlwNmp0NDdwEAI,,Bluepillow.com,,14.00,10.00,,Ber-AC; Papan setrika; Dapur; Kompor; Bebas asap rokok; Mesin cuci; Dapat diakses pengguna kursi roda; Wi-Fi gratis
LODGE-00937,Hotel Sabang,Hotel Sabang,exact_normalized_name,safe_apply_candidate,0.005006,hotel,hotel,P2_sentiment_missing,138369.0,179746.0,Rp 179.746,4.4,744.0,4.4,746.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,5,ChgI3Jy-4cLppZ-iARoLL2cvMXZkMzk3eGoQAQ,https://www.oyorooms.com/48844/,,Hotel bintang 2,14.00,12.00,,Parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01576,MOONSTONE,MOONSTONE,exact_normalized_name,safe_apply_candidate,0.003273,hotel,hotel,P2_sentiment_missing,377399.0,376827.0,Rp 376.827,4.5,70.0,4.5,74.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,6,ChkItte_4tnymu19Gg0vZy8xMXlyOTlnN21rEAE,,,,14.00,,,
LODGE-01327,Tokyo Cubo,Tokyo Cubo,exact_normalized_name,safe_apply_candidate,0.006886,hotel,hotel,P3_source_link_missing,117030.0,188173.0,Rp 188.173,4.7,619.0,4.7,621.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,6,ChoIhKHWzYjGvvaEARoNL2cvMTFoNV90MF9mbBAB,,,,14.00,11.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Kid-friendly
LODGE-01540,Hotel Sepuluh Candrawulan @ Guest House,Hotel Sepuluh Candrawulan @ Guest House,exact_normalized_name,safe_apply_candidate,0.004879,guest_house,hotel,P1_price_missing,,,,4.2,75.0,4.2,75.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,7,ChgI38qkjIL2qKUCGgwvZy8xcTZqem16ejgQAQ,,,Hotel bintang 3,14.00,12.00,,Air conditioning
LODGE-01127,GASINN Kebonwaru,GASINN Kebonwaru,exact_normalized_name,safe_apply_candidate,0.002488,hotel,hotel,OK_complete_enough,243750.0,233173.0,Rp 233.173,4.9,62.0,4.9,62.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,7,ChoIxJGA1KL1j9KdARoNL2cvMTFqc2RjOXg2MhAB,https://www.instagram.com/gasinn.id/,,,,,,Free Wi-Fi; Free parking; Air conditioning; Accessible
LODGE-00956,Manta Living Bandung RedPartner,Manta Living Bandung RedPartner,exact_normalized_name,safe_apply_candidate,0.00317,hotel,hotel,P2_sentiment_missing,216399.0,277316.0,Rp 277.316,4.9,43.0,4.9,44.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,7,ChkIpYDVrr715ZEJGg0vZy8xMXdjOGo2bV8zEAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukasari/gegerkalong/manta-living-bandung-redpartner?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,11.00,,Free Wi-Fi; Free parking; Air conditioning; Fitness center; Accessible; Smoke-free property
LODGE-01367,Hotel Corsica,Hotel Corsica,exact_normalized_name,safe_apply_candidate,0.003625,hotel,hotel,P3_source_link_missing,222888.0,221530.0,Rp 221.530,4.2,717.0,4.2,718.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,7,ChkIpOGKuJe3uJf6ARoML2cvMWhjMmNsYzlnEAE,,,Hotel bintang 2,,12.00,,Breakfast; Free Wi-Fi; Parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01008,RedDoorz near Parahyangan University,RedDoorz near Parahyangan University,exact_normalized_name,safe_apply_candidate,0.001287,hotel,hotel,OK_complete_enough,115782.0,195660.0,Rp 195.660,4.3,244.0,4.3,244.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,7,ChoI_pm_oIzlnJKuARoNL2cvMTFjam5udmd0cxAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cidadap/reddoorz-plus-near-parahyangan-university?utm_source=google&utm_medium=mybusinesspost&utm_campaign=hargaterendah,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly
LODGE-01234,Chara Hotel,Chara Hotel,exact_normalized_name,safe_apply_candidate,0.002485,hotel,hotel,P2_sentiment_missing,460736.0,409991.0,Rp 409.991,4.0,1386.0,4.0,1387.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,8,ChgI66D2lcaw17kUGgwvZy8xMXhjNjVyazYQAQ,,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Spa; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01085,Zest Sukajadi Bandung by Swiss-Belhotel International,Zest Sukajadi Bandung by Swiss-Belhotel International,exact_normalized_name,safe_apply_candidate,0.010368,hotel,hotel,OK_complete_enough,419979.0,379410.0,Rp 379.410,4.5,5561.0,4.5,5579.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,8,ChoIhqrKlsqoh8qlARoNL2cvMTFid204bWRkaxAB,https://www.zesthotel.com/en-gb/zest-hotel-sukajadi-bandung?utm_source=Google&utm_medium=GMB&utm_campaign=Website,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-01602,Rumah Cimandiri,Rumah Cimandiri,exact_normalized_name,safe_apply_candidate,0.001577,hotel,hotel,P3_content_missing,496755.0,496755.0,Rp 496.755,4.6,80.0,4.6,80.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,8,ChkI9aWBveeS2-1wGg0vZy8xMXA1eDVuMnkzEAE,,,,,,,
LODGE-01411,dPalma Hotel,dPalma Hotel,exact_normalized_name,safe_apply_candidate,0.002434,hotel,hotel,P3_source_link_missing,281488.0,299976.0,Rp 299.976,4.1,748.0,4.1,748.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,8,ChkIu7zfhLGYvIBDGg0vZy8xMWI3M3YzbXo2EAE,,,Hotel bintang 2,,12.00,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly
LODGE-00942,Hotel Yehezkiel Surapati Mitra RedDoorz,Hotel Yehezkiel Surapati Mitra RedDoorz,exact_normalized_name,safe_apply_candidate,0.005062,hotel,hotel,OK_complete_enough,174678.0,221086.0,Rp 221.086,4.2,1549.0,4.2,1552.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,8,ChgI_-X-n-_PipjEARoLL2cvMXRnNWZkZGwQAQ,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cibeunying-kaler/sukaluyu/hotel-yehezkiel-surapati?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly; Smoke-free property
LODGE-01079,Vio Hotel Cihampelas,Vio Hotel Cihampelas,exact_normalized_name,safe_apply_candidate,0.007432,hotel,hotel,OK_complete_enough,239617.0,260645.0,Rp 260.645,4.2,2044.0,4.2,2055.0,False,False,"guest house in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-43-42-412.json,8,ChkIqYeArZGBid9rGg0vZy8xMWI1XzAzcTJfEAE,https://viohotel.com/vio-cihampelas/,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry; Kid-friendly
