penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note,google_hotels_price_apply_status,google_hotels_price_apply_note,google_hotels_price_source_query,google_hotels_price_source_file,google_hotels_price_property_token
LODGE-00213,Villa Koji Lembang,villa,-6.8155,107.5582,bandung_raya_valid,,,4.305,31.0,0,,Belum tersedia,Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z3LSpogIe1n40aDmzdrMRwTGco3eUBZr8vCD_E6f4-pqcDDx2rL_nAFvSdjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZr3gn3IbZt4tiIFyCisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssD3xxjWKpexgNzFL4xF941Dn9ofNQNJBM2ZNxhPSllmoQfXKu3-iG9EeTyT6y2zeA4pHNDASChYdY43CJ-C7jTECmt8RuMpKRG_D_ID4oEkvkaw_XbdLV0xkjuPWwbLlXZjfcY25RiG3-,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D116940953%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01599,Little Duck Villa,villa,-6.8216,107.5889,bandung_raya_valid,,,4.8,130.0,20,0.6713930077102462,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgPet9t9Gv0LXRNt-i2Pl5yPpDjzB0gPhbWx-ElpiG1YPkWJIwpQzV_TkuCPYJ-s7Nmsh70rPj1tl5wvd9mAf3tAvwS_AeLp5G95RybqjZsXyET9ErDf_-iP0QnBEXsC7dnhlp0LDKdhgp=s10000,https://www.instagram.com/littleduck.bdg,0.65,unique_primary,,,,,1,P1_price_missing,missing_price|missing_amenities,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-00347,Villa Ouma Bandung,villa,-6.8908826,107.573884,bandung_raya_valid,,,4.7,35.0,25,0.6862234907729238,Positif,"Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyAgd9VcDepL2a22RL4Oq291PSQChrYnt28QUl1QisTaf0K4jDHmZRX8iy8Rln5IJkxWihnnNUgz8cDMapAJeVsSVL_GBhXUbGeLVnnsUctVJrmv3L3xjTGO7uuTFxnKxcjOR_=s10000,,0.62,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01635,Nuansa Villa S-09A,villa,-6.8214,107.5888,bandung_raya_valid,,,3.7,16.0,10,0.5910816681934354,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGE3_XRKnLoj6g227OhzQ_pHU1xoHaUFVkKhK2vTKg7aUXeJSKaQy0nF4_iWI0fojuzMIqTNMt0ddIA0dedaWnbUB4kSa9Lj0KX4W1Sttv0ZptpGD4YHJIEwLPKwbVIJ8LanwLq=s10000,,0.55,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link|missing_amenities,scrape_or_manual_price,3,False,False,False,,,,,,
LODGE-00420,Namdur Villa Sariwangi,villa,-6.8689497,107.5642848,bandung_raya_valid,,,4.8,44.0,21,0.696949897976491,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyEddtwDOWj1bT353XdC4VnuDuIVMYGep130fWeN5Bveolf_gczNMOvn9JUCFwe6CFU0B6jDTvZ-vueIlcS4sRUKmd3VpSU3cg_KLOdQOLS8KRvjFTRcuifhVAPRboGyJwmKlO=s10000,http://www.namdur-villa.com/,0.5,unique_primary,,,,,1,P1_price_missing,missing_price|missing_amenities,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-00451,Villa Roemi,villa,-6.8464644,107.5759225,bandung_raya_valid,,,4.2,12.0,8,0.6228838460789203,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHnePPU95ZEO8X-E1-ewIQoWseFlaTeWFpjVkQQOQz9RCrHTJ2kv3VV9Y3D6GjlEwRmlZgPeTKT1t7q0MRK2PjIeRR4IMJjwPutAy3tk0LV_6iJfmim9HH0j4-7DGqvVC-cm92eQ=s10000,,0.44,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link|missing_amenities,scrape_or_manual_price,3,False,False,False,,,,,,
LODGE-00452,Villa Rumah Hijau Syariah,villa,-6.8461427,107.578137,bandung_raya_valid,,,4.8,12.0,10,0.6500017631844239,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEkQWQkU9g_1bVZ98I1hDEUg2WdCnR3xk9EtH1PJNp97ehW6ZycUXD3XhcVkHejEhzHNRHgp12RRqzdqwU_NP-Xn3OC4AzmPiFrq8brSoR2wxThzPkWSC6aEovxF1MSOLOB2w4=s10000,,0.44,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link|missing_amenities,scrape_or_manual_price,3,False,False,False,,,,,,
LODGE-00453,Villa hegar by Kavastay,villa,-6.8693961,107.5700901,bandung_raya_valid,,,5.0,2.0,1,0.5962829481744077,Positif,,https://lh5.googleusercontent.com/p/ZFtPvzmKVJhQH949A8LTgg=s10000,,0.44,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link|missing_amenities,scrape_or_manual_price,3,False,False,False,,,,,,
LODGE-00446,Paras Yogya With Private Pool Villa,villa,-6.8770069,107.5676807,bandung_raya_valid,,,4.0,1.0,1,0.5805292265126879,Netral,,https://lh5.googleusercontent.com/p/VWtl8ZM-3GxPURiFhIKStg=s10000,,0.44,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link|missing_amenities,scrape_or_manual_price,3,False,False,False,,,,,,
LODGE-00491,Baraya Homestay,guest_house,-7.1842,107.5617,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Parkir gratis,https://pix8.agoda.net/hotelImages/45050846/0/3a5be94343bb007d0d3e5a9132959da7.jpg?ce=0,https://www.agoda.com/baraya-homestay-h45050846/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00685,Ciwidey Homestay 6 Bedroom,guest_house,-7.1229,107.424,bandung_raya_valid,,,,,16,0.6768618238265566,Positif,Balkon; Dapur; Pemanggang luar ruang; Boleh bawa hewan peliharaan; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/21599013/0/1438dee526a5beb0fe03df9c4f27e11a.jpg?ce=0,https://www.agoda.com/ciwidey-homestay-4-bedroom/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,,,,,,
LODGE-00492,Homestay Bumina EENK Bandung Pangalengan,guest_house,-7.2329,107.5215,bandung_raya_valid,,,,,22,0.699295691274523,Positif,Balkon; Dapur; Parkir gratis,https://pix8.agoda.net/hotelImages/50448001/0/29c091a34c669bf1c2ddaaf6a296a738.jpg?ce=0,https://www.agoda.com/homestay-bumina-eenk-bandung-pangalengan/hotel/palayangan-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,,,,,,
LODGE-00015,Lavin Soka Homestay - Tent,guest_house,-6.7204,107.3809,bandung_raya_valid,,,,,0,,Belum tersedia,Ber-AC; Cocok untuk anak; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/487778069.jpg?k=72b7c75f11b8389dc0a280055383941f221b18824aefb58105fad540b1a822dd&o=&s=312x,https://www.bluepillow.com/search/68e3dd51f93025efadacb0e4?dest=nuit&cat=House&lat=-6.7204&lng=107.38087&language=en,0.65,keep_primary_deduped,LODGE-00016,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00704,Mila's Homestay,guest_house,-6.7979,107.1674,bandung_raya_valid,,,,,155,0.6477124026713426,Positif,Jemputan bandara,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z26Kmkyh28S4-Gw61eptJ2zDkiELaB5KeiTzOda_09r27KC5l0p_eFHjtdjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVsLB5Ip-_d7po4WFPszFWsfHTvud8FTru3ZvzZImnCUquEZUr_G51U7NKkP-EYxNDJtzFSD7XQ8sg,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D4265823%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,,,,,,
LODGE-00493,Pangalengan Homestay By Lunam,guest_house,-7.1793,107.5703,bandung_raya_valid,,,,,0,,Belum tersedia,Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/61862188/0/13da013cf304418cb2552e176da13f6a.jpg?ce=0,https://www.agoda.com/pangalengan-homestay-by-lunam/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00427,Salsabilla Guest House Syariah by Oyo,guest_house,-6.8871,107.5225,bandung_raya_valid,,,,,0,,Belum tersedia,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z0suVpis1938TLymFbIZ6swzvlyGOT6izhz_-coyjgYqkDjURyrrIC0neDzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZrwQd46Cqs4hADF-SisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssNTBxo3bheRgrhFHCxF1s6jruooVcNYVf3ZFylPTvgUQ1JHOu4emG50fYyQeqkiOQ34rNDxzOkapT83O3_GX0YkP4t8RuMpKRG_D_ID4oEkvkaw_XbdLV0xkg_dJwGGDUSOb4076m0J-Y,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D22592803%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.5,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_place_rating_reviews_and_price,2,False,False,False,,,,,,
LODGE-00429,Danapati Homestay,guest_house,-6.8558,107.4809,bandung_raya_valid,,,,,16,0.684409714285377,Positif,,https://dimg04.c-ctrip.com/images//1z64m12000s3uz0vz6840_Mtrip_D.jpg,https://www.trip.com/hotels/detail/?hotelid=134166564&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,0.45,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_amenities,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00430,OYO 90892 My Guest House Syariah,guest_house,-6.9004,107.5225,bandung_raya_valid,,,,,11,0.5104724113085255,Netral,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZgcCPlX0GskUabCqzVoBMwBjjiX77FK77i0zOAIDWt5WhDjFH5oq8EA63DzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOxxOPC-YWoFEg4zYvzZQ3nG9m-EOZqmZ2WQ7LfhO30Ezy-iqq5thaUi_-8O59snQYlhEsv9HmOGbfAc9AD17WSO2e-YpU5E9Rgh64AZ_KQd1YCLe4vFaW2TvWuOqoxS3NPSX,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D95867550%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.45,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_amenities,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00282,BUMI LOKA residence,hotel,-6.8669,107.4576,bandung_raya_valid,,,,,0,,Belum tersedia,Ber-AC; Dapur; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzEwx8ecmlkDjdx7HVg11TUUIbjFb5tkoTgpPch8IHRqNxuJ-nWHdAAEKfqiJAxxrxIqB6XgVWpEAfz4xnXDU6tvLxNfU-A2NSXeZ7vRvcg==.jpg,https://www.booking.com/hotel/id/bumi-loka-residence.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13913669&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13913669_grp-1_gendate-20260524,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00781,RedDoorz Resort at Hajeka Pangalengan Bandung,hotel,-7.1974,107.5447,bandung_raya_valid,,,,,0,,Belum tersedia,Cocok untuk anak; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/799338474.jpg?k=c11cb4fc1a6c11a10c219c657aff9b588be7cc28bd90dd36937fd0f341065e84&o=&s=312x,https://www.bluepillow.com/search/695ea3d3ac408a6eb70d0f21?dest=bkng&cat=House&p_id=589de4257c00cb10c8d9309f&language=en,0.6,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-01640,Easton Park Residence Naffi Rooms by Mustika,hotel,-6.9361,107.7653,bandung_raya_valid,,,,,0,,Belum tersedia,,https://dimg04.c-ctrip.com/images//1z63y12000r3ikbgg17E0.png_Mtrip_D.jpg,https://www.trip.com/hotels/detail/?hotelid=133368695&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,0.5,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_place_rating_reviews_and_price,2,False,False,False,,,,,,
LODGE-00810,RedDoorz near Situ Cileunca Pangalengan,hotel,-7.1872,107.5555,bandung_raya_valid,,,,,25,0.3107238458819872,Negatif,,https://dimg04.c-ctrip.com/images//1mc1j12000p6low0904D3_Mtrip_D.jpg,https://www.trip.com/hotels/detail/?hotelid=129102697&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,0.5,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_amenities,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00814,Artana 2 Chipsari by OYO,hotel,-7.1933,107.545,bandung_raya_valid,,,,,21,0.3145772858873397,Negatif,,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z07GXkCYM8SZkCy21GaFr1i2G-EPXDayEtBTPdtLpqOrjAQlw05C6FF-xFzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sWYhZZ2bLtSQWP41C4PdruZMqfo8yAGlOIznTD4R8rfKDqwRbxV_L46cgSN_A210aZtZC-Wkf3-HxtZpcMGaA3uWi_buUSFh17vxbquy2Z3VKCEhgLjWqe90hUeZ_RSYzpAtdQlxXbwvvWmZZgGGBtbjOdCwUNEugcvqpNE_DIc3iBcn9oFcwg1sEzMTt9EYOpwiIURLPIAQ9ix9QtgUgGBxmxVPxYgQvhH7WjCNiwDrLjqtfHbtgzZZrqsKlqw4PPGu-39qd-FTy4xu15yCA39LXMQ_bj6tEo26Mh3fKU0M0ZvbpniawWWPug07k2KfU,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D58734807%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.45,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_amenities,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00815,RedDoorz @ ADDA Cabin Pengalengan,hotel,-7.2,107.5438,bandung_raya_valid,,,,,0,,Belum tersedia,,https://dimg04.c-ctrip.com/images//0224412000sbsuip9BDE1_Mtrip_D.jpg,https://www.trip.com/hotels/detail/?hotelid=133901185&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,0.45,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment|missing_amenities,scrape_place_rating_reviews_and_price,2,False,False,False,,,,,,
LODGE-00634,Camping hutan pinus rahong - Tent,vacation_rental,-7.1821,107.5449,bandung_raya_valid,,,,,61,0.5626324542233366,Positif,Perapian; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/522577538.jpg?k=afc623352eee5cd94af5d7f98d586d031f3a5a834ebc01bec8107764973d0b98&o=&s=312x,https://www.bluepillow.com/search/65ca0f21671b07d23c6c66d3?dest=bkng&cat=House&lat=-7.18205&lng=107.5449&language=en,0.7,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,,,,,,
LODGE-00635,Camping hutan pinus singkur rahong - Tent,vacation_rental,-7.1848,107.5474,bandung_raya_valid,,,,,0,,Belum tersedia,Cocok untuk anak; Perapian; Bebas asap rokok; Parkir gratis,https://static.cupid.travel/hotels/545443034.jpg,https://www.bluepillow.com/search/662643944338d48a8fc77edc?dest=bkng&cat=House&lat=-7.18484&lng=107.54742&language=en,0.7,keep_primary_deduped,LODGE-00679,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00233,Kawoeng kabin - Tent,vacation_rental,-6.804,107.5492,bandung_raya_valid,,,,,0,,Belum tersedia,Ber-AC; Cocok untuk anak; Penghangat; Bak air panas; Kolam renang di dalam ruangan; Bebas asap rokok; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/752639106.jpg?k=0c2cfaaccdf3e0b06adc6605b36acf5e1bf6fa962226f2172e8e00f1f34b9c4a&o=&a=1538557,https://www.bluepillow.com/search/695e99f7ac408a6eb70badd6?dest=bkng&cat=House&lat=-6.80401&lng=107.54918&language=en,0.7,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00642,Mala Green Camp - Tent,vacation_rental,-7.1659,107.5241,bandung_raya_valid,,,,,19,0.6370683867344464,Positif,Cocok untuk anak; Boleh bawa hewan peliharaan; Bebas asap rokok,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/465327697.jpg?k=ed1ebea2b9cd1343dc509c9e85e7532071204ca81d98babce2ffd5691918652a&o=,https://www.bluepillow.com/search/654ca4c23011da1e8b76e2d3?dest=bkng&cat=House&lat=-7.16586&lng=107.52406&language=en,0.7,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,,,,,,
LODGE-00647,SHAKILLA HOUSE 4 PESONA SYARIAH CIANJUR,vacation_rental,-6.8337,107.114,bandung_raya_valid,,,,,0,,Belum tersedia,Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/28168892/0/90c4b7c761ba7a625114dd3af475c37f.jpg?ca=22&ce=0,https://www.agoda.com/shakilla-house-4-pesona-syariah-cianjur/hotel/puncak-id.html,0.7,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00660,Wulandari Camping ground Riverside - Tent,vacation_rental,-7.1834,107.5454,bandung_raya_valid,,,,,10,0.644758281881726,Positif,Ranjang bayi; Kolam renang di dalam ruangan; Dapur; Pemanggang luar ruang; Bebas asap rokok,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/678593705.jpg?k=49881aa38f6d733107d17d9e96932aaadd4ee238d08c150aeb57fc548bd5c734&o=&a=1538557,https://www.bluepillow.com/search/695e644aac408a6eb70a7f26?dest=bkng&cat=House&lat=-7.18344&lng=107.54543&language=en,0.7,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,,,,,,
LODGE-00663,ALI1 Pondok Orange 1 Ciwidey,vacation_rental,-7.1462,107.3891,bandung_raya_valid,,,,,0,,Belum tersedia,Dapur; TV Kabel; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/25688809/0/62bfbd6896ced797d95e04eba8f1219c.jpg?ce=0&s=312x,https://www.bluepillow.com/search/61828a959e3163a56a2791ba?dest=ago&cat=Vacation+rental+(other)&lat=-7.1462&lng=107.38909&language=en,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00664,ALIFA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,-6.8236,107.1221,bandung_raya_valid,,,,,0,,Belum tersedia,Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/51950075/0/0ccb3d3206514cc876772588d1b965da.jpg?ce=0,https://www.agoda.com/alifa-shakilla-house-3-limbangansari-cianjur/hotel/puncak-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00665,ALLIKA SHAKILLA HOUSE 3 SYARIAH LIMBANGAN CIANJUR,vacation_rental,-6.8235,107.1219,bandung_raya_valid,,,,,0,,Belum tersedia,Dapur; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/31266067/0/95573f02fc0f63e50709a53df4b68dd8.jpg?ca=29&ce=0,https://www.agoda.com/allika-shakilla-house-3-syariah-limbangan-cianjur/hotel/puncak-id.html,0.65,keep_primary_deduped,LODGE-00666,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00273,Ace Inn at KBP near IKEA Wahoo Yogya Junction KBP,vacation_rental,-6.8659,107.4565,bandung_raya_valid,,,,,0,,Belum tersedia,Balkon; Bak air panas; Dapur; Microwave; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/59788011/0/9237dee79c509b19d7dae5bfeeba09af.jpg?ce=0,https://www.agoda.com/brand-new-staycation-home-in-kbp/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price|missing_sentiment,scrape_place_rating_reviews_and_price,3,False,False,False,,,,,,
LODGE-00274,Aira Glamping,vacation_rental,-6.8036,107.5482,bandung_raya_valid,,,,,28,0.7079614805962402,Positif,Balkon; Parkir gratis,https://pix8.agoda.net/hotelImages/65237287/0/0814a785b3ef5e245510354939640ecc.jpg?ce=0,https://www.agoda.com/keyla-glamping/hotel/pasirlangu-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,,,,,,
LODGE-00667,Alifa Shakilla House 3 Syariah Limbangansari,vacation_rental,-6.8235,107.1219,bandung_raya_valid,,,,,20,0.6859720222522763,Positif,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDhYikZ1GFgjBzNPl3bpe9yuOeXqgPvcA9XseKwdaoAiTA6B-64KDSUJwzlZBwPh1UweMvgEeM22wefGrpt-gHW68VHQleYyIgLZacuepg==.jpg,https://www.booking.com/hotel/id/alifa-shakilla-house-3-syariah-limbangansari.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14794569&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14794569_grp-1_gendate-20260524,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,,,,,,
LODGE-00668,Alkasturi syariah Cottage Ciwidey Bandung,vacation_rental,-7.1033,107.4324,bandung_raya_valid,,,,,23,0.4646586796370015,Netral,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/33368614/0/11ac969f9b00e82771ab4c674c08122f.jpg?ce=0,https://www.agoda.com/alkasturi-syariah-cottage-ciwidey-bandung/hotel/bandung-id.html,0.65,unique_primary,,,,,2,P1_core_rating_price_missing,missing_rating_reviews|missing_price,scrape_place_rating_reviews_and_price,4,False,False,False,,,,,,
